token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR014	0	allora	allora	linguistic	none	_	Begin=1.405	_	_	_	_
0-1	BOR014	0	nonna	nonna	linguistic	none	_	_	_	_	_	_
0-2	BOR014	0	senti	senti	linguistic	none	_	_	_	_	_	_
0-3	BOR014	0	un	un	linguistic	none	_	_	_	_	_	_
0-4	BOR014	0	po'	po'	linguistic	none	_	End=2.805	_	_	_	_
1-0	BOI055	1	m:h	mh	linguistic	none	_	Begin=3.105|End=3.44	0x1	_	_	_
2-0	BOR014	2	se	se	linguistic	none	_	Begin=3.511	_	_	_	_
2-1	BOR014	2	io	io	linguistic	none	_	_	_	_	_	_
2-2	BOR014	2	ti	ti	linguistic	none	_	_	_	_	_	_
2-3	BOR014	2	dico	dico	linguistic	none	_	_	_	_	_	_
2-4	BOR014	2	<BOLOGNA>	bologna	linguistic	none	Volume=High	_	_	Slow=0-7(0)	_	_
2-5	BOR014	2	a	a	linguistic	none	_	_	_	_	_	_
2-6	BOR014	2	te	te	linguistic	none	_	_	_	_	_	_
2-7	BOR014	2	che	che	linguistic	none	_	_	_	_	_	_
2-8	BOR014	2	cosa	cosa	linguistic	none	_	_	_	_	_	_
2-9	BOR014	2	ti	ti	linguistic	none	_	_	_	_	_	_
2-10	BOR014	2	viene	viene	linguistic	none	_	_	_	_	_	_
2-11	BOR014	2	in	in	linguistic	none	_	_	_	_	_	_
2-12	BOR014	2	mente?	mente	linguistic	none	Intonation=Rising	End=6.711	_	_	_	_
3-0	BOI055	3	una	una	linguistic	none	_	Begin=7.75	_	_	_	_
3-1	BOI055	3	città	città	linguistic	none	_	_	_	_	_	_
3-2	BOI055	3	belli:ssima	bellissima	linguistic	none	_	End=9.41	4x1	_	_	_
4-0	BOR014	4	sì:?	sì	linguistic	none	Intonation=Rising	Begin=9.596	1x1	_	_	_
4-1	BOR014	4	come	come	linguistic	none	_	_	_	_	_	_
4-2	BOR014	4	mai?	mai	linguistic	none	Intonation=Rising	End=10.8	_	_	_	_
5-0	BOI055	5	perché::	perché	linguistic	none	_	Begin=11.211	5x2	_	_	_
5-1	BOI055	5	mh	mh	linguistic	none	_	_	_	_	_	_
5-2	BOI055	5	un	un	linguistic	none	_	_	_	_	_	_
5-3	BOI055	5	po':	po'	linguistic	none	_	_	1x1	_	_	_
5-4	BOI055	5	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
5-5	BOI055	5	ho	ho	linguistic	none	_	_	_	_	_	_
5-6	BOI055	5	vissuta,	vissuta	linguistic	none	Intonation=WeaklyRising	End=14.888	_	_	_	_
6-0	BOR014	6	mh	mh	linguistic	none	_	Begin=16.013	_	_	_	_
6-1	BOR014	6	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
6-2	BOR014	6	[in	in	linguistic	none	_	_	_	_	_	0-2(0)
6-3	BOR014	6	che	che	linguistic	none	_	_	_	_	_	0-3(0)
6-4	BOR014	6	se]nso?	senso	linguistic	none	Intonation=Rising	End=17.505	_	_	_	0-2(0)
7-0	BOI055	7	[m:h]	mh	linguistic	none	_	Begin=16.694|End=17.005	0x1	_	_	0-2(0)
8-0	BOI055	8	andando	andando	linguistic	none	_	Begin=18.622	_	_	_	_
8-1	BOI055	8	a	a	linguistic	none	_	_	_	_	_	_
8-2	BOI055	8	lavora:re,	lavorare	linguistic	none	Intonation=WeaklyRising	End=19.911	5x1	_	_	_
9-0	BOR014	9	andavi	andavi	linguistic	none	_	Begin=20.305	_	_	_	_
9-1	BOR014	9	a	a	linguistic	none	_	_	_	_	_	_
9-2	BOR014	9	lavorare?	lavorare	linguistic	none	Intonation=Rising	End=21.305	_	_	_	_
10-0	BOI055	10	(m:h)	mh	linguistic	none	_	Begin=21.596	0x1	_	0-2(0)	_
10-1	BOI055	10	sì	sì	linguistic	none	_	End=22.086	_	_	_	_
11-0	BOR014	11	mh	mh	linguistic	none	_	Begin=22.193|End=22.51	_	_	_	_
12-0	BOR014	12	dove	dove	linguistic	none	_	Begin=23.006	_	_	_	_
12-1	BOR014	12	andavi	andavi	linguistic	none	_	_	_	_	_	_
12-2	BOR014	12	a	a	linguistic	none	_	_	_	_	_	_
12-3	BOR014	12	lavorare?	lavorare	linguistic	none	Intonation=Rising	End=24.29	_	_	_	_
13-0	BOI055	13	alla	alla	linguistic	none	_	Begin=24.413	_	_	_	_
13-1	BOI055	13	@nomeazienda,	@nomeazienda,	linguistic	none	_	End=25.213	_	_	_	_
14-0	BOI055	14	e	e	linguistic	none	_	Begin=27.303	_	_	_	_
14-1	BOI055	14	<po:i>,	poi	linguistic	none	Intonation=WeaklyRising	_	1x1	Slow=0-3(0)	_	_
14-2	BOI055	14	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
14-3	BOI055	14	mi	mi	linguistic	none	_	_	_	_	_	_
14-4	BOI055	14	alzavo	alzavo	linguistic	none	_	_	_	_	_	_
14-5	BOI055	14	la	la	linguistic	none	_	_	_	_	_	_
14-6	BOI055	14	matti:na	mattina	linguistic	none	_	_	4x1	_	_	_
14-7	BOI055	14	alle	alle	linguistic	none	_	_	_	_	_	_
14-8	BOI055	14	cinque	cinque	linguistic	none	_	_	_	_	_	_
14-9	BOI055	14	e	e	linguistic	none	_	_	_	_	_	_
14-10	BOI055	14	me:zzo,	mezzo	linguistic	none	Intonation=WeaklyRising	_	1x1	_	_	_
14-11	BOI055	14	e	e	linguistic	none	_	_	_	_	_	_
14-12	BOI055	14	tornavo	tornavo	linguistic	none	_	_	_	_	_	_
14-13	BOI055	14	a	a	linguistic	none	_	_	_	_	_	_
14-14	BOI055	14	casa	casa	linguistic	none	_	_	_	_	_	_
14-15	BOI055	14	la	la	linguistic	none	_	_	_	_	_	_
14-16	BOI055	14	se:ra	sera	linguistic	none	_	_	1x1	_	_	_
14-17	BOI055	14	alle	alle	linguistic	none	_	_	_	_	_	_
14-18	BOI055	14	<o:tto>,	otto	linguistic	none	Intonation=WeaklyRising	End=32.993	0x1	Slow=0-4	_	_
15-0	BOR014	15	m:h	mh	linguistic	none	_	Begin=33.106|End=33.51	0x1	_	_	_
16-0	BOI055	16	questo	questo	linguistic	none	_	Begin=34.5	_	_	_	_
16-1	BOI055	16	però	però	linguistic	none	_	_	_	_	_	_
16-2	BOI055	16	non	non	linguistic	none	_	_	_	_	_	_
16-3	BOI055	16	è	è	linguistic	none	_	_	_	_	_	_
16-4	BOI055	16	ade~	ade~	linguistic	none	Interrupted=Yes	_	_	_	_	_
16-5	BOI055	16	e	e	linguistic	none	_	_	_	_	_	_
16-6	BOI055	16	non	non	linguistic	none	_	_	_	_	_	_
16-7	BOI055	16	è	è	linguistic	none	_	_	_	_	_	_
16-8	BOI055	16	dei	dei	linguistic	none	_	_	_	_	_	_
16-9	BOI055	16	tempi	tempi	linguistic	none	_	_	_	_	_	_
16-10	BOI055	16	eh,	eh	linguistic	none	Intonation=WeaklyRising	End=37.61	_	_	_	_
17-0	BOR014	17	NO	no	linguistic	none	Volume=High	Begin=37.813	_	_	_	_
17-1	BOR014	17	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
17-2	BOR014	17	quando	quando	linguistic	none	_	_	_	_	_	_
17-3	BOR014	17	andavi	andavi	linguistic	none	_	_	_	_	_	_
17-4	BOR014	17	te	te	linguistic	none	_	_	_	_	_	_
17-5	BOR014	17	a	a	linguistic	none	_	_	_	_	_	_
17-6	BOR014	17	>lavora:re<	lavorare	linguistic	none	_	_	5x1	Fast=0-8	_	_
17-7	BOR014	17	che	che	linguistic	none	_	_	_	_	_	_
17-8	BOR014	17	anno	anno	linguistic	none	_	_	_	_	_	_
17-9	BOR014	17	era	era	linguistic	none	_	_	_	_	_	_
17-10	BOR014	17	più	più	linguistic	none	_	_	_	_	_	_
17-11	BOR014	17	o	o	linguistic	none	_	_	_	_	_	_
17-12	BOR014	17	meno?	meno	linguistic	none	Intonation=Rising	End=40.634	_	_	_	_
18-0	BOI055	18	eh:	eh	linguistic	none	_	Begin=41.767	1x1	_	_	_
18-1	BOI055	18	du:nque,	dunque	linguistic	none	Intonation=WeaklyRising	_	1x1	_	_	_
18-2	BOI055	18	io	io	linguistic	none	_	_	_	_	_	_
18-3	BOI055	18	avevo	avevo	linguistic	none	_	_	_	_	_	_
18-4	BOI055	18	diciott'	diciott'	linguistic	none	SpaceAfter=No	_	_	_	_	_
18-5	BOI055	18	a:nni,	anni	linguistic	none	Intonation=WeaklyRising	_	0x1	_	_	_
18-6	BOI055	18	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
18-7	BOI055	18	eh	eh	linguistic	none	_	_	_	_	_	_
18-8	BOI055	18	nel	nel	linguistic	none	_	_	_	_	_	_
18-9	BOI055	18	sessa:nta	sessanta	linguistic	none	_	End=46.0	4x1	_	_	_
19-0	BOR014	19	m:h	mh	linguistic	none	_	Begin=46.393	0x1	_	_	_
19-1	BOR014	19	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
19-2	BOR014	19	[va]	va	linguistic	none	_	_	_	_	_	0-2(1)
