token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR010	0	pe:rfettto,	perfettto	linguistic	none	Intonation=WeaklyRising	Begin=0.207|End=1.353	1x1	_	_	_
1-0	BOR010	1	ah	ah	linguistic	none	_	Begin=1.72	_	_	_	_
1-1	BOR010	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-2	BOR010	1	quindi	quindi	linguistic	none	_	_	_	_	_	_
1-3	BOR010	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-4	BOR010	1	dicevamo:	dicevamo	linguistic	none	_	_	7x1	_	_	_
1-5	BOR010	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-6	BOR010	1	>che	che	linguistic	none	_	_	_	Fast=0-3	_	_
1-7	BOR010	1	comunque	comunque	linguistic	none	_	_	_	Fast=0-8	_	_
1-8	BOR010	1	sì	sì	linguistic	none	_	_	_	Fast=0-2	_	_
1-9	BOR010	1	quindi<	quindi	linguistic	none	_	_	_	Fast=0-6	_	_
1-10	BOR010	1	lei	lei	linguistic	none	_	_	_	_	_	_
1-11	BOR010	1	non	non	linguistic	none	_	_	_	_	_	_
1-12	BOR010	1	non:	non	linguistic	none	_	_	2x1	_	_	_
1-13	BOR010	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-14	BOR010	1	a	a	linguistic	none	_	_	_	_	_	_
1-15	BOR010	1	questo	questo	linguistic	none	_	_	_	_	_	_
1-16	BOR010	1	punto	punto	linguistic	none	_	_	_	_	_	_
1-17	BOR010	1	direi	direi	linguistic	none	_	_	_	_	_	_
1-18	BOR010	1	che	che	linguistic	none	_	_	_	_	_	_
1-19	BOR010	1	salterò	salterò	linguistic	none	_	_	_	_	_	_
1-20	BOR010	1	la	la	linguistic	none	_	_	_	_	_	_
1-21	BOR010	1	parte	parte	linguistic	none	_	_	_	_	_	_
1-22	BOR010	1	su	su	linguistic	none	_	_	_	_	_	_
1-23	BOR010	1	bologna,	bologna	linguistic	none	Intonation=WeaklyRising	End=9.13	_	_	_	_
2-0	BOR010	2	ehm:	ehm	linguistic	none	_	Begin=9.52	2x1	_	_	_
2-1	BOR010	2	appunto	appunto	linguistic	none	_	_	_	_	_	_
