token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR002	0	°okay°	okay	linguistic	none	Volume=Low	Begin=1.26	_	_	_	_
0-1	BOR002	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-2	BOR002	0	allora	allora	linguistic	none	_	End=2.52	_	_	_	_
1-0	BOR002	1	in	in	linguistic	none	_	Begin=2.98	_	_	_	_
1-1	BOR002	1	che	che	linguistic	none	_	_	_	_	_	_
1-2	BOR002	1	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
1-3	BOR002	1	di	di	linguistic	none	_	_	_	_	_	_
1-4	BOR002	1	bologna	bologna	linguistic	none	_	_	_	_	_	_
1-5	BOR002	1	vivete?	vivete	linguistic	none	Intonation=Rising	End=4.77	_	_	_	_
2-0	BOI023	2	porta	porta	linguistic	none	_	Begin=6.92	_	_	_	_
2-1	BOI023	2	saragozza.	saragozza	linguistic	none	Intonation=Falling	End=8.09	_	_	_	_
3-0	BOI022	3	ehm	ehm	linguistic	none	_	Begin=9.415	_	_	_	_
3-1	BOI022	3	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
3-2	BOI022	3	porta	porta	linguistic	none	_	_	_	_	_	_
3-3	BOI022	3	saragozza	saragozza	linguistic	none	_	End=11.285	_	_	_	_
4-0	BOR002	4	((ride))	((ride))	nonverbalbehavior	none	_	Begin=10.59|End=11.09	_	_	_	_
5-0	BOI022	5	scusami	scusami	linguistic	none	_	Begin=11.44	_	_	_	_
5-1	BOI022	5	eh	eh	linguistic	none	_	End=12.22	_	_	_	_
6-0	BOR002	6	e:	e	linguistic	none	_	Begin=12.43	0x1	_	_	_
6-1	BOR002	6	come:	come	linguistic	none	_	_	3x1	_	_	_
6-2	BOR002	6	vi	vi	linguistic	none	_	_	_	_	_	_
6-3	BOR002	6	trovate?	trovate	linguistic	none	Intonation=Rising	_	_	_	_	_
6-4	BOR002	6	e:	e	linguistic	none	_	_	0x1	_	_	_
6-5	BOR002	6	>se	se	linguistic	none	_	_	_	Fast=0-2	_	_
6-6	BOR002	6	secondo	secondo	linguistic	none	_	_	_	Fast=0-7	_	_
6-7	BOR002	6	voi<	voi	linguistic	none	_	_	_	Fast=0-3	_	_
6-8	BOR002	6	è	è	linguistic	none	_	_	_	_	_	_
6-9	BOR002	6	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
6-10	BOR002	6	molto	molto	linguistic	none	_	_	_	_	_	_
6-11	BOR002	6	nel	nel	linguistic	none	_	_	_	_	_	_
6-12	BOR002	6	corso	corso	linguistic	none	_	_	_	_	_	_
