token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR016	0	partito	partito	linguistic	none	_	Begin=1.66|End=2.196	_	_	_	_
1-0	BOR016	1	attualmente	attualmente	linguistic	none	_	Begin=3.535	_	_	_	_
1-1	BOR016	1	dove	dove	linguistic	none	_	_	_	_	_	_
1-2	BOR016	1	abiti?	abiti	linguistic	none	Intonation=Rising	End=4.89	_	_	_	_
2-0	BOI058	2	io	io	linguistic	none	_	Begin=5.44	_	_	_	_
2-1	BOI058	2	attualmente	attualmente	linguistic	none	_	_	_	_	_	_
2-2	BOI058	2	abito	abito	linguistic	none	_	_	_	_	_	_
2-3	BOI058	2	a:	a	linguistic	none	_	_	0x1	_	_	_
2-4	BOI058	2	monterenzio	monterenzio	linguistic	none	_	End=7.78	_	_	_	_
3-0	BOI058	3	monterenzio	monterenzio	linguistic	none	_	Begin=9.42	_	_	_	_
3-1	BOI058	3	è:	è	linguistic	none	_	_	0x1	_	_	_
3-2	BOI058	3	un::	un	linguistic	none	_	End=10.99	1x2	_	_	_
4-0	BOI058	4	un	un	linguistic	none	_	Begin=11.545	_	_	_	_
4-1	BOI058	4	comune	comune	linguistic	none	_	_	_	_	_	_
4-2	BOI058	4	in	in	linguistic	none	_	_	_	_	_	_
4-3	BOI058	4	provincia	provincia	linguistic	none	_	_	_	_	_	_
4-4	BOI058	4	di	di	linguistic	none	_	_	_	_	_	_
4-5	BOI058	4	bologna,	bologna	linguistic	none	Intonation=WeaklyRising	End=14.13	_	_	_	_
5-0	BOI058	5	e	e	linguistic	none	_	Begin=15.2	_	_	_	_
5-1	BOI058	5	dista	dista	linguistic	none	_	_	_	_	_	_
5-2	BOI058	5	un:	un	linguistic	none	_	_	1x1	_	_	_
5-3	BOI058	5	un	un	linguistic	none	_	_	_	_	_	_
5-4	BOI058	5	trenta	trenta	linguistic	none	_	_	_	_	_	_
5-5	BOI058	5	chilometri	chilometri	linguistic	none	_	_	_	_	_	_
5-6	BOI058	5	da::	da	linguistic	none	_	End=18.415	1x2	_	_	_
6-0	BOI058	6	da	da	linguistic	none	_	Begin=18.712	_	_	_	_
6-1	BOI058	6	bologna	bologna	linguistic	none	_	_	_	_	_	_
6-2	BOI058	6	appunto	appunto	linguistic	none	_	End=19.84	_	_	_	_
7-0	BOI058	7	e:h	eh	linguistic	none	_	Begin=21.422|End=21.69	0x1	_	_	_
8-0	BOI058	8	per	per	linguistic	none	_	Begin=22.283	_	_	_	_
8-1	BOI058	8	raggiungere	raggiungere	linguistic	none	_	_	_	_	_	_
8-2	BOI058	8	bologna	bologna	linguistic	none	_	_	_	_	_	_
8-3	BOI058	8	ci	ci	linguistic	none	_	_	_	_	_	_
8-4	BOI058	8	si	si	linguistic	none	_	_	_	_	_	_
8-5	BOI058	8	impiega	impiega	linguistic	none	_	_	_	_	_	_
8-6	BOI058	8	una	una	linguistic	none	_	_	_	_	_	_
8-7	BOI058	8	mezzoretta	mezzoretta	linguistic	none	_	_	_	_	_	_
8-8	BOI058	8	tre	tre	linguistic	none	_	_	_	_	_	_
8-9	BOI058	8	quarti	quarti	linguistic	none	_	_	_	_	_	_
8-10	BOI058	8	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
8-11	BOI058	8	ora	ora	linguistic	none	_	_	_	_	_	_
8-12	BOI058	8	dipende	dipende	linguistic	none	_	_	_	_	_	_
8-13	BOI058	8	con	con	linguistic	none	_	_	_	_	_	_
8-14	BOI058	8	che	che	linguistic	none	_	_	_	_	_	_
8-15	BOI058	8	mezzo	mezzo	linguistic	none	_	_	_	_	_	_
8-16	BOI058	8	ci	ci	linguistic	none	_	_	_	_	_	_
8-17	BOI058	8	si	si	linguistic	none	_	_	_	_	_	_
8-18	BOI058	8	va	va	linguistic	none	_	_	_	_	_	_
8-19	BOI058	8	e:	e	linguistic	none	_	End=28.339	0x1	_	_	_
9-0	BOI058	9	e	e	linguistic	none	_	Begin=28.766	_	_	_	_
9-1	BOI058	9	in	in	linguistic	none	_	_	_	_	_	_
9-2	BOI058	9	che:	che	linguistic	none	_	_	2x1	_	_	_
9-3	BOI058	9	orario	orario	linguistic	none	_	_	_	_	_	_
9-4	BOI058	9	della	della	linguistic	none	_	_	_	_	_	_
9-5	BOI058	9	giornata	giornata	linguistic	none	_	_	_	_	_	_
9-6	BOI058	9	ci	ci	linguistic	none	_	_	_	_	_	_
9-7	BOI058	9	si	si	linguistic	none	_	_	_	_	_	_
9-8	BOI058	9	va.	va	linguistic	none	Intonation=Falling	End=31.62	_	_	_	_
10-0	BOR016	10	e	e	linguistic	none	_	Begin=32.768	_	_	_	_
10-1	BOR016	10	come	come	linguistic	none	_	_	_	_	_	_
10-2	BOR016	10	ti	ti	linguistic	none	_	_	_	_	_	_
10-3	BOR016	10	trovi	trovi	linguistic	none	_	_	_	_	_	_
10-4	BOR016	10	a	a	linguistic	none	_	_	_	_	_	_
10-5	BOR016	10	monterenzio?	monterenzio	linguistic	none	Intonation=Rising	End=34.305	_	_	_	_
11-0	BOI058	11	ma	ma	linguistic	none	_	Begin=35.34	_	_	_	_
11-1	BOI058	11	a	a	linguistic	none	_	_	_	_	_	_
11-2	BOI058	11	MONTERENZIO:	monterenzio	linguistic	none	Volume=High	_	10x1	_	_	_
11-3	BOI058	11	mi	mi	linguistic	none	_	_	_	_	_	_
11-4	BOI058	11	trovo:	trovo	linguistic	none	_	End=37.69	4x1	_	_	_
12-0	BOI058	12	diciamo	diciamo	linguistic	none	_	Begin=38.095	_	_	_	_
12-1	BOI058	12	bene	bene	linguistic	none	_	End=38.85	_	_	_	_
13-0	BOI058	13	è::	è	linguistic	none	_	Begin=40.382	0x2	_	_	_
13-1	BOI058	13	un	un	linguistic	none	_	_	_	_	_	_
13-2	BOI058	13	paese	paese	linguistic	none	_	_	_	_	_	_
13-3	BOI058	13	m:h	mh	linguistic	none	_	End=42.349	0x1	_	_	_
14-0	BOI058	14	ci	ci	linguistic	none	_	Begin=44.069	_	_	_	_
14-1	BOI058	14	sono	sono	linguistic	none	_	_	_	_	_	_
14-2	BOI058	14	poche	poche	linguistic	none	_	End=45.183	_	_	_	_
15-0	BOI058	15	pochi	pochi	linguistic	none	_	Begin=45.93	_	_	_	_
15-1	BOI058	15	servizi	servizi	linguistic	none	_	_	_	_	_	_
15-2	BOI058	15	per	per	linguistic	none	_	_	_	_	_	_
15-3	BOI058	15	quanto	quanto	linguistic	none	_	_	_	_	_	_
15-4	BOI058	15	riguarda	riguarda	linguistic	none	_	_	_	_	_	_
15-5	BOI058	15	il	il	linguistic	none	_	_	_	_	_	_
15-6	BOI058	15	tempo	tempo	linguistic	none	_	_	_	_	_	_
15-7	BOI058	15	libero	libero	linguistic	none	_	_	_	_	_	_
15-8	BOI058	15	però	però	linguistic	none	_	_	_	_	_	_
15-9	BOI058	15	a	a	linguistic	none	_	_	_	_	_	_
15-10	BOI058	15	livello	livello	linguistic	none	_	_	_	_	_	_
15-11	BOI058	15	di	di	linguistic	none	_	_	_	_	_	_
15-12	BOI058	15	medici,	medici	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
15-13	BOI058	15	di	di	linguistic	none	_	_	_	_	_	_
15-14	BOI058	15	farmacia,	farmacia	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
15-15	BOI058	15	di	di	linguistic	none	_	_	_	_	_	_
15-16	BOI058	15	servizi	servizi	linguistic	none	_	_	_	_	_	_
15-17	BOI058	15	pubblici,	pubblici	linguistic	none	Intonation=WeaklyRising	End=52.83	_	_	_	_
16-0	BOI058	16	di	di	linguistic	none	_	Begin=53.16	_	_	_	_
16-1	BOI058	16	supermercati:	supermercati	linguistic	none	_	End=54.63	11x1	_	_	_
17-0	BOI058	17	è	è	linguistic	none	_	Begin=54.981	_	_	_	_
17-1	BOI058	17	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
17-2	BOI058	17	come	come	linguistic	none	_	_	_	_	_	_
17-3	BOI058	17	paese	paese	linguistic	none	_	_	_	_	_	_
17-4	BOI058	17	di	di	linguistic	none	_	_	_	_	_	_
17-5	BOI058	17	campagna	campagna	linguistic	none	_	_	_	_	_	_
17-6	BOI058	17	insomma	insomma	linguistic	none	_	_	_	_	_	_
17-7	BOI058	17	è	è	linguistic	none	_	_	_	_	_	_
17-8	BOI058	17	abbastanza:	abbastanza	linguistic	none	_	End=58.78	9x1	_	_	_
18-0	BOI058	18	attrezzato	attrezzato	linguistic	none	_	Begin=59.32	_	_	_	_
18-1	BOI058	18	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
18-2	BOI058	18	servito	servito	linguistic	none	_	_	_	_	_	_
18-3	BOI058	18	ecco	ecco	linguistic	none	_	End=61.56	_	_	_	_
19-0	BOR016	19	ed	ed	linguistic	none	_	Begin=63.087	_	_	_	_
19-1	BOR016	19	è	è	linguistic	none	_	_	_	_	_	_
19-2	BOR016	19	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
19-3	BOR016	19	molto	molto	linguistic	none	_	_	_	_	_	_
19-4	BOR016	19	nel	nel	linguistic	none	_	_	_	_	_	_
19-5	BOR016	19	corso	corso	linguistic	none	_	_	_	_	_	_
19-6	BOR016	19	degli	degli	linguistic	none	_	_	_	_	_	_
19-7	BOR016	19	anni?	anni	linguistic	none	Intonation=Rising	End=65.194	_	_	_	_
20-0	BOI058	20	nel	nel	linguistic	none	_	Begin=66.696	_	_	_	_
20-1	BOI058	20	corso	corso	linguistic	none	_	_	_	_	_	_
20-2	BOI058	20	degli	degli	linguistic	none	_	_	_	_	_	_
20-3	BOI058	20	anni	anni	linguistic	none	_	_	_	_	_	_
20-4	BOI058	20	è	è	linguistic	none	_	_	_	_	_	_
20-5	BOI058	20	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
20-6	BOI058	20	abbastanza	abbastanza	linguistic	none	_	End=69.53	_	_	_	_
21-0	BOI058	21	se	se	linguistic	none	_	Begin=69.734	_	_	_	_
21-1	BOI058	21	consideriamo	consideriamo	linguistic	none	_	End=71.1	_	_	_	_
22-0	BOI058	22	eh	eh	linguistic	none	_	Begin=71.759	_	_	_	_
22-1	BOI058	22	trent'	trent'	linguistic	none	SpaceAfter=No	_	_	_	_	_
22-2	BOI058	22	anni	anni	linguistic	none	_	_	_	_	_	_
22-3	BOI058	22	fa	fa	linguistic	none	_	_	_	_	_	_
22-4	BOI058	22	quando	quando	linguistic	none	_	_	_	_	_	_
22-5	BOI058	22	io	io	linguistic	none	_	_	_	_	_	_
22-6	BOI058	22	sono	sono	linguistic	none	_	_	_	_	_	_
22-7	BOI058	22	tornata	tornata	linguistic	none	_	_	_	_	_	_
22-8	BOI058	22	a	a	linguistic	none	_	_	_	_	_	_
22-9	BOI058	22	vivere	vivere	linguistic	none	_	_	_	_	_	_
22-10	BOI058	22	a	a	linguistic	none	_	_	_	_	_	_
22-11	BOI058	22	monterenzio	monterenzio	linguistic	none	_	End=77.061	_	_	_	_
23-0	BOI058	23	e:::	e	linguistic	none	_	Begin=77.875	0x3	_	_	_
23-1	BOI058	23	di	di	linguistic	none	_	_	_	_	_	_
23-2	BOI058	23	abitazione	abitazione	linguistic	none	_	_	_	_	_	_
23-3	BOI058	23	ce	ce	linguistic	none	_	_	_	_	_	_
23-4	BOI058	23	ne	ne	linguistic	none	_	_	_	_	_	_
23-5	BOI058	23	erano	erano	linguistic	none	_	_	_	_	_	_
23-6	BOI058	23	MOLTO	molto	linguistic	none	Volume=High	_	_	_	_	_
23-7	BOI058	23	molto	molto	linguistic	none	_	_	_	_	_	_
23-8	BOI058	23	meno	meno	linguistic	none	_	End=83.438	_	_	_	_
24-0	BOI058	24	di	di	linguistic	none	_	Begin=83.741	_	_	_	_
24-1	BOI058	24	conseguenza,	conseguenza	linguistic	none	Intonation=WeaklyRising	End=85.096	_	_	_	_
25-0	BOI058	25	anche	anche	linguistic	none	_	Begin=85.313	_	_	_	_
25-1	BOI058	25	il	il	linguistic	none	_	_	_	_	_	_
25-2	BOI058	25	traffico	traffico	linguistic	none	_	_	_	_	_	_
25-3	BOI058	25	era	era	linguistic	none	_	_	_	_	_	_
25-4	BOI058	25	era	era	linguistic	none	_	_	_	_	_	_
25-5	BOI058	25	MENO	meno	linguistic	none	Volume=High	End=88.14	_	_	_	_
26-0	BOI058	26	poi	poi	linguistic	none	_	Begin=88.461	_	_	_	_
26-1	BOI058	26	negli	negli	linguistic	none	_	_	_	_	_	_
26-2	BOI058	26	anni,	anni	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
26-3	BOI058	26	in	in	linguistic	none	_	_	_	_	_	_
26-4	BOI058	26	questi	questi	linguistic	none	_	_	_	_	_	_
26-5	BOI058	26	trent'	trent'	linguistic	none	SpaceAfter=No	_	_	_	_	_
26-6	BOI058	26	anni,	anni	linguistic	none	Intonation=WeaklyRising	End=90.912	_	_	_	_
27-0	BOI058	27	e::h	eh	linguistic	none	_	Begin=91.231	0x2	_	_	_
27-1	BOI058	27	ci	ci	linguistic	none	_	_	_	_	_	_
27-2	BOI058	27	sono	sono	linguistic	none	_	_	_	_	_	_
27-3	BOI058	27	state	state	linguistic	none	_	_	_	_	_	_
27-4	BOI058	27	molte	molte	linguistic	none	_	_	_	_	_	_
27-5	BOI058	27	molte	molte	linguistic	none	_	_	_	_	_	_
27-6	BOI058	27	costruzioni	costruzioni	linguistic	none	_	_	_	_	_	_
27-7	BOI058	27	di	di	linguistic	none	_	_	_	_	_	_
27-8	BOI058	27	conseguenza	conseguenza	linguistic	none	_	_	_	_	_	_
27-9	BOI058	27	sono	sono	linguistic	none	_	_	_	_	_	_
27-10	BOI058	27	abitare	abitare	linguistic	none	_	_	_	_	_	_
27-11	BOI058	27	molte	molte	linguistic	none	_	_	_	_	_	_
27-12	BOI058	27	famiglie,	famiglie	linguistic	none	Intonation=WeaklyRising	End=97.638	_	_	_	_
28-0	BOI058	28	ma	ma	linguistic	none	_	Begin=97.849	_	_	_	_
28-1	BOI058	28	la	la	linguistic	none	_	_	_	_	_	_
28-2	BOI058	28	strada	strada	linguistic	none	_	_	_	_	_	_
28-3	BOI058	28	è	è	linguistic	none	_	_	_	_	_	_
28-4	BOI058	28	stata	stata	linguistic	none	_	_	_	_	_	_
28-5	BOI058	28	leggermente	leggermente	linguistic	none	_	_	_	_	_	_
28-6	BOI058	28	allargata	allargata	linguistic	none	_	End=100.971	_	_	_	_
29-0	BOI058	29	ma	ma	linguistic	none	_	Begin=101.555	_	_	_	_
29-1	BOI058	29	è	è	linguistic	none	_	_	_	_	_	_
29-2	BOI058	29	rimasta	rimasta	linguistic	none	_	_	_	_	_	_
29-3	BOI058	29	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_
29-4	BOI058	29	unica	unica	linguistic	none	_	_	_	_	_	_
29-5	BOI058	29	strada	strada	linguistic	none	_	End=104.235	_	_	_	_
30-0	BOI058	30	da	da	linguistic	none	_	Begin=104.78	_	_	_	_
30-1	BOI058	30	percorrere:	percorrere	linguistic	none	_	_	9x1	_	_	_
30-2	BOI058	30	bologna:	bologna	linguistic	none	_	End=107.391	6x1	_	_	_
31-0	BOI058	31	bologna	bologna	linguistic	none	_	Begin=107.92	_	_	_	_
31-1	BOI058	31	e	e	linguistic	none	_	_	_	_	_	_
31-2	BOI058	31	monterenzio	monterenzio	linguistic	none	_	_	_	_	_	_
31-3	BOI058	31	insomma	insomma	linguistic	none	_	End=109.378	_	_	_	_
32-0	BOI058	32	perciò	perciò	linguistic	none	_	Begin=109.794	_	_	_	_
32-1	BOI058	32	adesso	adesso	linguistic	none	_	End=110.872	_	_	_	_
33-0	BOI058	33	è	è	linguistic	none	_	Begin=111.438	_	_	_	_
33-1	BOI058	33	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
33-2	BOI058	33	trafficata.	trafficata	linguistic	none	Intonation=Falling	End=112.762	_	_	_	_
34-0	BOR016	34	e	e	linguistic	none	_	Begin=113.725	_	_	_	_
34-1	BOR016	34	le	le	linguistic	none	_	_	_	_	_	_
34-2	BOR016	34	persone	persone	linguistic	none	_	_	_	_	_	_
34-3	BOR016	34	che	che	linguistic	none	_	_	_	_	_	_
34-4	BOR016	34	ci	ci	linguistic	none	_	_	_	_	_	_
34-5	BOR016	34	vivono	vivono	linguistic	none	_	_	_	_	_	_
34-6	BOR016	34	sono	sono	linguistic	none	_	_	_	_	_	_
34-7	BOR016	34	cambiate?	cambiate	linguistic	none	Intonation=Rising	End=116.023	_	_	_	_
35-0	BOI058	35	naturalmente	naturalmente	linguistic	none	_	Begin=117.529	_	_	_	_
35-1	BOI058	35	le	le	linguistic	none	_	_	_	_	_	_
35-2	BOI058	35	persone	persone	linguistic	none	_	_	_	_	_	_
35-3	BOI058	35	che	che	linguistic	none	_	_	_	_	_	_
35-4	BOI058	35	ci	ci	linguistic	none	_	_	_	_	_	_
35-5	BOI058	35	vivono	vivono	linguistic	none	_	_	_	_	_	_
35-6	BOI058	35	sono	sono	linguistic	none	_	_	_	_	_	_
35-7	BOI058	35	cambiate	cambiate	linguistic	none	_	_	_	_	_	_
35-8	BOI058	35	anche	anche	linguistic	none	_	_	_	_	_	_
35-9	BOI058	35	quelle	quelle	linguistic	none	_	_	_	_	_	_
35-10	BOI058	35	perché	perché	linguistic	none	_	_	_	_	_	_
35-11	BOI058	35	un	un	linguistic	none	_	_	_	_	_	_
35-12	BOI058	35	po',	po'	linguistic	none	Intonation=WeaklyRising	End=121.547	_	_	_	_
36-0	BOI058	36	sono	sono	linguistic	none	_	Begin=121.963	_	_	_	_
36-1	BOI058	36	diventate	diventate	linguistic	none	_	_	_	_	_	_
36-2	BOI058	36	grandi	grandi	linguistic	none	_	_	_	_	_	_
36-3	BOI058	36	un	un	linguistic	none	_	_	_	_	_	_
36-4	BOI058	36	po',	po'	linguistic	none	Intonation=WeaklyRising	End=124.02	_	_	_	_
37-0	BOI058	37	avendo	avendo	linguistic	none	_	Begin=124.246	_	_	_	_
37-1	BOI058	37	costruito	costruito	linguistic	none	_	_	_	_	_	_
37-2	BOI058	37	tanto	tanto	linguistic	none	_	End=126.14	_	_	_	_
38-0	BOI058	38	e::	e	linguistic	none	_	Begin=126.526	0x2	_	_	_
38-1	BOI058	38	son	son	linguistic	none	_	_	_	_	_	_
38-2	BOI058	38	venute	venute	linguistic	none	_	_	_	_	_	_
38-3	BOI058	38	tante:	tante	linguistic	none	_	_	4x1	_	_	_
38-4	BOI058	38	famiglie	famiglie	linguistic	none	_	_	_	_	_	_
38-5	BOI058	38	tante	tante	linguistic	none	_	_	_	_	_	_
38-6	BOI058	38	giovani	giovani	linguistic	none	_	_	_	_	_	_
38-7	BOI058	38	coppie	coppie	linguistic	none	_	_	_	_	_	_
38-8	BOI058	38	anche	anche	linguistic	none	_	_	_	_	_	_
38-9	BOI058	38	che	che	linguistic	none	_	_	_	_	_	_
38-10	BOI058	38	venivano	venivano	linguistic	none	_	_	_	_	_	_
38-11	BOI058	38	dai:	dai	linguistic	none	_	End=133.67	2x1	_	_	_
39-0	BOI058	39	dai	dai	linguistic	none	_	Begin=134.205	_	_	_	_
39-1	BOI058	39	comuni:	comuni	linguistic	none	_	End=135.527	5x1	_	_	_
40-0	BOI058	40	vicini	vicini	linguistic	none	_	Begin=135.961|End=136.48	_	_	_	_
41-0	BOI058	41	e	e	linguistic	none	_	Begin=137.302	_	_	_	_
41-1	BOI058	41	quassù	quassù	linguistic	none	_	_	_	_	_	_
