token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR002	0	ALLORA	allora	linguistic	none	Volume=High	Begin=0.3|End=1.07	_	_	_	_
1-0	BOR002	1	in	in	linguistic	none	_	Begin=2.68	_	_	_	_
1-1	BOR002	1	che	che	linguistic	none	_	_	_	_	_	_
1-2	BOR002	1	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
1-3	BOR002	1	di	di	linguistic	none	_	_	_	_	_	_
1-4	BOR002	1	bologna	bologna	linguistic	none	_	_	_	_	_	_
1-5	BOR002	1	vivi?	vivi	linguistic	none	Intonation=Rising	_	_	_	_	_
1-6	BOR002	1	e	e	linguistic	none	_	_	_	_	_	_
1-7	BOR002	1	come	come	linguistic	none	_	_	_	_	_	_
1-8	BOR002	1	ti	ti	linguistic	none	_	_	_	_	_	_
1-9	BOR002	1	trovi?	trovi	linguistic	none	Intonation=Rising	End=5.59	_	_	_	_
2-0	BOI014	2	°dunque°	dunque	linguistic	none	Volume=Low	Begin=5.76	_	_	_	_
2-1	BOI014	2	io	io	linguistic	none	_	_	_	_	_	_
2-2	BOI014	2	vivo:	vivo	linguistic	none	_	_	3x1	_	_	_
2-3	BOI014	2	alla	alla	linguistic	none	_	_	_	_	_	_
2-4	BOI014	2	croce	croce	linguistic	none	_	_	_	_	_	_
2-5	BOI014	2	di	di	linguistic	none	_	_	_	_	_	_
2-6	BOI014	2	casalecchio	casalecchio	linguistic	none	_	_	_	_	_	_
2-7	BOI014	2	che	che	linguistic	none	_	_	_	_	_	_
2-8	BOI014	2	è	è	linguistic	none	_	_	_	_	_	_
2-9	BOI014	2	un	un	linguistic	none	_	_	_	_	_	_
2-10	BOI014	2	quartiere:	quartiere	linguistic	none	_	_	8x1	_	_	_
2-11	BOI014	2	del:	del	linguistic	none	_	_	2x1	_	_	_
2-12	BOI014	2	comune	comune	linguistic	none	_	_	_	_	_	_
2-13	BOI014	2	di	di	linguistic	none	_	_	_	_	_	_
2-14	BOI014	2	casalecchio	casalecchio	linguistic	none	_	End=11.73	_	_	_	_
3-0	BOI014	3	che	che	linguistic	none	_	Begin=12.1	_	_	_	_
3-1	BOI014	3	appartiene	appartiene	linguistic	none	_	_	_	_	_	_
3-2	BOI014	3	alla	alla	linguistic	none	_	_	_	_	_	_
3-3	BOI014	3	provincia	provincia	linguistic	none	_	_	_	_	_	_
3-4	BOI014	3	di	di	linguistic	none	_	_	_	_	_	_
3-5	BOI014	3	bologna	bologna	linguistic	none	_	End=14.605	_	_	_	_
4-0	BOI014	4	mi	mi	linguistic	none	_	Begin=14.93	_	_	_	_
4-1	BOI014	4	trovo	trovo	linguistic	none	_	_	_	_	_	_
4-2	BOI014	4	molto	molto	linguistic	none	_	_	_	_	_	_
4-3	BOI014	4	bene	bene	linguistic	none	_	_	_	_	_	_
4-4	BOI014	4	mi	mi	linguistic	none	_	_	_	_	_	_
4-5	BOI014	4	trovo	trovo	linguistic	none	_	_	_	_	_	_
4-6	BOI014	4	°molto	molto	linguistic	none	Volume=Low	_	_	_	_	_
4-7	BOI014	4	bene°	bene	linguistic	none	Volume=Low	End=18.23	_	_	_	_
5-0	BOR002	5	secondo	secondo	linguistic	none	_	Begin=18.32	_	_	_	_
5-1	BOR002	5	te	te	linguistic	none	_	_	_	_	_	_
5-2	BOR002	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-3	BOR002	5	è	è	linguistic	none	_	_	_	_	_	_
5-4	BOR002	5	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
5-5	BOR002	5	<molto>	molto	linguistic	none	_	_	_	Slow=0-5	_	_
5-6	BOR002	5	nel	nel	linguistic	none	_	_	_	_	_	_
5-7	BOR002	5	corso	corso	linguistic	none	_	_	_	_	_	_
5-8	BOR002	5	degli	degli	linguistic	none	_	_	_	_	_	_
5-9	BOR002	5	anni?	anni	linguistic	none	Intonation=Rising	_	_	_	_	_
5-10	BOR002	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-11	BOR002	5	se	se	linguistic	none	_	_	_	_	_	_
5-12	BOR002	5	sì	sì	linguistic	none	_	_	_	_	_	_
5-13	BOR002	5	perché	perché	linguistic	none	_	_	_	_	_	_
5-14	BOR002	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-15	BOR002	5	o	o	linguistic	none	_	_	_	_	_	_
5-16	BOR002	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-17	BOR002	5	se	se	linguistic	none	_	_	_	_	_	_
5-18	BOR002	5	no	no	linguistic	none	_	End=23.89	_	_	_	_
6-0	BOR002	6	perché	perché	linguistic	none	_	Begin=24.12	_	_	_	_
6-1	BOR002	6	non	non	linguistic	none	_	_	_	_	_	_
