token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR009	0	0	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=1.98	_	_	_	_
0-1	BOR009	0	0	1	lei	lei	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
0-2	BOR009	0	0	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-3	BOR009	0	0	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	BOR009	0	0	4	di	di	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
0-5	BOR009	0	0	5	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-6	BOR009	0	0	6	casalecchio	casalecchio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	BOR009	0	0	7	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	BOR009	0	0	8	d[etto]	detto	_	_	_	_	_	linguistic	_	none	_	End=5.034	_	_	_	1-5(0)
1-0	BOI042	1	1	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=4.66|End=5.061	_	_	_	0-2(0)
2-0	BOR009	2	2	0	>quindi<	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=5.1	_	Fast=0-6(0)	_	_
2-1	BOR009	2	2	1	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	BOR009	2	2	2	sempre	sempre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	BOR009	2	2	3	vissuto:	vissuto	_	_	_	_	_	linguistic	_	none	_	_	6x1	_	_	_
2-4	BOR009	2	2	4	viss[uto	vissuto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	4-7(1)
2-5	BOR009	2	2	5	lì]?	lì	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=7.264	_	_	_	0-2(1)
3-0	BOI042	3	3	0	[°no°	no	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=6.9	_	_	_	0-2(1)
3-1	BOI042	3	3	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
3-2	BOI042	3	3	2	so]no	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
3-3	BOI042	3	3	3	nato	nato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
