token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR005	0	allora	allora	linguistic	none	_	Begin=0.98|End=1.698	_	_	_	_
1-0	BOR005	1	inizio	inizio	linguistic	none	_	Begin=2.9	_	_	_	_
1-1	BOR005	1	subito	subito	linguistic	none	_	_	_	_	_	_
1-2	BOR005	1	chiedendole	chiedendole	linguistic	none	_	_	_	_	_	_
1-3	BOR005	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-4	BOR005	1	in	in	linguistic	none	_	_	_	_	_	_
1-5	BOR005	1	che	che	linguistic	none	_	_	_	_	_	_
1-6	BOR005	1	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
1-7	BOR005	1	di	di	linguistic	none	_	_	_	_	_	_
1-8	BOR005	1	bologna	bologna	linguistic	none	_	_	_	_	_	_
1-9	BOR005	1	vive?	vive	linguistic	none	Intonation=Rising	End=5.917	_	_	_	_
2-0	BOI019	2	quartiere	quartiere	linguistic	none	_	Begin=6.77	_	_	_	_
2-1	BOI019	2	saragozza	saragozza	linguistic	none	_	End=8.137	_	_	_	_
3-0	BOI019	3	attualmente	attualmente	linguistic	none	_	Begin=9.55	_	_	_	_
3-1	BOI019	3	si	si	linguistic	none	_	_	_	_	_	_
3-2	BOI019	3	dice	dice	linguistic	none	_	_	_	_	_	_
3-3	BOI019	3	saragozza	saragozza	linguistic	none	_	_	_	_	_	_
3-4	BOI019	3	porto	porto	linguistic	none	_	_	_	_	_	_
3-5	BOI019	3	perché	perché	linguistic	none	_	End=12.315	_	_	_	_
4-0	BOI019	4	questo	questo	linguistic	none	_	Begin=12.88	_	_	_	_
4-1	BOI019	4	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
4-2	BOI019	4	è	è	linguistic	none	_	_	_	_	_	_
4-3	BOI019	4	diventato	diventato	linguistic	none	_	_	_	_	_	_
4-4	BOI019	4	ancora	ancora	linguistic	none	_	_	_	_	_	_
4-5	BOI019	4	più	più	linguistic	none	_	_	_	_	_	_
4-6	BOI019	4	gra:nde	grande	linguistic	none	_	_	2x1	_	_	_
4-7	BOI019	4	credo	credo	linguistic	none	_	_	_	_	_	_
4-8	BOI019	4	che	che	linguistic	none	_	_	_	_	_	_
4-9	BOI019	4	abbia	abbia	linguistic	none	_	_	_	_	_	_
4-10	BOI019	4	più	più	linguistic	none	_	_	_	_	_	_
4-11	BOI019	4	di	di	linguistic	none	_	_	_	_	_	_
4-12	BOI019	4	sessanta	sessanta	linguistic	none	_	_	_	_	_	_
4-13	BOI019	4	mila	mila	linguistic	none	_	_	_	_	_	_
4-14	BOI019	4	persone	persone	linguistic	none	_	End=17.233	_	_	_	_
5-0	BOR005	5	ah	ah	linguistic	none	_	Begin=18.23	_	_	_	_
5-1	BOR005	5	mo:lte	molte	linguistic	none	_	_	1x1	_	_	_
5-2	BOR005	5	quind[i]	quindi	linguistic	none	_	End=19.225	_	_	_	5-6(0)
6-0	BOI019	6	[s]ì	sì	linguistic	none	_	Begin=19.107|End=19.493	_	_	_	0-1(0)
7-0	BOR005	7	e	e	linguistic	none	_	Begin=19.5	_	_	_	_
7-1	BOR005	7	[si	si	linguistic	none	_	_	_	_	_	0-2(1)
7-2	BOR005	7	trova	trova	linguistic	none	_	_	_	_	_	0-5(1)
7-3	BOR005	7	bene	bene	linguistic	none	_	_	_	_	_	0-4(1)
7-4	BOR005	7	qua]?	qua	linguistic	none	Intonation=Rising	End=20.508	_	_	_	0-3(1)
8-0	BOI019	8	[quindi	quindi	linguistic	none	_	Begin=19.664	_	_	_	0-6(1)
8-1	BOI019	8	sa]ragozza	saragozza	linguistic	none	_	_	_	_	_	0-2(1)
