token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR001	0	bene	bene	linguistic	none	_	Begin=0.94	_	_	_	_
0-1	BOR001	0	è	è	linguistic	none	_	_	_	_	_	_
0-2	BOR001	0	partita	partita	linguistic	none	_	_	_	_	_	_
0-3	BOR001	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-4	BOR001	0	e::hm	ehm	linguistic	none	_	End=3.817	0x2	_	_	_
1-0	BOR001	1	allora	allora	linguistic	none	_	Begin=4.72	_	_	_	_
1-1	BOR001	1	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
1-2	BOR001	1	beh	beh	linguistic	none	_	_	_	_	_	_
1-3	BOR001	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-4	BOR001	1	inizierei	inizierei	linguistic	none	_	_	_	_	_	_
1-5	BOR001	1	chiedendoti:::	chiedendoti	linguistic	none	_	_	10x3	_	_	_
1-6	BOR001	1	mh	mh	linguistic	none	_	_	_	_	_	_
1-7	BOR001	1	>appunto<	appunto	linguistic	none	_	_	_	Fast=0-7	_	_
1-8	BOR001	1	se	se	linguistic	none	_	_	_	_	_	_
1-9	BOR001	1	tu	tu	linguistic	none	_	_	_	_	_	_
1-10	BOR001	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-11	BOR001	1	hai	hai	linguistic	none	_	_	_	_	_	_
1-12	BOR001	1	sempre	sempre	linguistic	none	_	_	_	_	_	_
1-13	BOR001	1	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
1-14	BOR001	1	qui,	qui	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
1-15	BOR001	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-16	BOR001	1	°a	a	linguistic	none	Volume=Low	_	_	_	_	_
1-17	BOR001	1	bologna°	bologna	linguistic	none	Volume=Low	End=11.4	_	_	_	_
2-0	BOI001	2	io	io	linguistic	none	_	Begin=11.493	_	_	_	_
2-1	BOI001	2	ho	ho	linguistic	none	_	_	_	_	_	_
2-2	BOI001	2	sempre	sempre	linguistic	none	_	_	_	_	_	_
2-3	BOI001	2	vissuto	vissuto	linguistic	none	_	_	_	_	_	_
2-4	BOI001	2	a	a	linguistic	none	_	_	_	_	_	_
2-5	BOI001	2	bologna	bologna	linguistic	none	_	_	_	_	_	_
2-6	BOI001	2	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
