token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR024	0	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=0.9|End=1.379	_	_	_	_
1-0	BOR024	1	1	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=1.76	_	_	_	_
1-1	BOR024	1	1	1	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	BOR024	1	1	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	BOR024	1	1	3	zona	zona	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	BOR024	1	1	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	BOR024	1	1	5	bologna	bologna	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	BOR024	1	1	6	vivi?	vivi	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=3.174	_	_	_	_
2-0	BOI086	2	2	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=3.53	0x1	_	_	_
2-1	BOI086	2	2	1	dunque	dunque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	BOI086	2	2	2	nord	nord	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	BOI086	2	2	3	ovest	ovest	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	BOI086	2	2	4	direi	direi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	BOI086	2	2	5	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
2-6	BOI086	2	2	6	vicino	vicino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-7	BOI086	2	2	7	alla	alla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	BOI086	2	2	8	san~	san~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
2-9	BOI086	2	2	9	basta?	basta	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=7.98	_	_	_	_
3-0	BOI086	3	3	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=8.3|End=10.34	_	_	_	_
4-0	BOR024	4	4	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=8.3	_	_	_	_
4-1	BOR024	4	4	1	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	BOR024	4	4	2	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	BOR024	4	4	3	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
