token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR025	0	okay	okay	linguistic	none	_	Begin=0.794|End=1.099	_	_	_	_
1-0	BOR025	1	allora	allora	linguistic	none	_	Begin=1.268	_	_	_	_
1-1	BOR025	1	possiamo	possiamo	linguistic	none	_	_	_	_	_	_
1-2	BOR025	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-3	BOR025	1	andare	andare	linguistic	none	_	End=2.531	_	_	_	_
2-0	BOR025	2	quando	quando	linguistic	none	_	Begin=2.715	_	_	_	_
2-1	BOR025	2	vuoi,	vuoi	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
2-2	BOR025	2	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
2-3	BOR025	2	possiamo	possiamo	linguistic	none	_	_	_	_	_	_
2-4	BOR025	2	iniziare	iniziare	linguistic	none	_	End=4.105	_	_	_	_
3-0	BOI112	3	bene	bene	linguistic	none	_	Begin=4.82|End=5.215	_	_	_	_
4-0	BOR025	4	allora	allora	linguistic	none	_	Begin=6.821	_	_	_	_
4-1	BOR025	4	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
4-2	BOR025	4	in	in	linguistic	none	_	_	_	_	_	_
4-3	BOR025	4	che	che	linguistic	none	_	_	_	_	_	_
4-4	BOR025	4	zona	zona	linguistic	none	_	_	_	_	_	_
4-5	BOR025	4	di	di	linguistic	none	_	_	_	_	_	_
4-6	BOR025	4	bologna	bologna	linguistic	none	_	_	_	_	_	_
4-7	BOR025	4	vivi?	vivi	linguistic	none	Intonation=Rising	End=8.405	_	_	_	_
5-0	BOI112	5	quartiere:	quartiere	linguistic	none	_	Begin=9.415	8x1	_	_	_
5-1	BOI112	5	san:	san	linguistic	none	_	_	2x1	_	_	_
5-2	BOI112	5	vitale	vitale	linguistic	none	_	End=11.099	_	_	_	_
6-0	BOR025	6	e:d	ed	linguistic	none	_	Begin=11.742	0x1	_	_	_
6-1	BOR025	6	è	è	linguistic	none	_	_	_	_	_	_
6-2	BOR025	6	una	una	linguistic	none	_	_	_	_	_	_
6-3	BOR025	6	zona	zona	linguistic	none	_	_	_	_	_	_
6-4	BOR025	6	che	che	linguistic	none	_	_	_	_	_	_
6-5	BOR025	6	ti	ti	linguistic	none	_	_	_	_	_	_
6-6	BOR025	6	piace?	piace	linguistic	none	Intonation=Rising	End=13.089	_	_	_	_
7-0	BOI112	7	moltissimo	moltissimo	linguistic	none	_	Begin=13.199|End=13.999	_	_	_	_
8-0	BOR025	8	°sì°	sì	linguistic	none	Volume=Low	Begin=14.294|End=14.602	_	_	_	_
9-0	BOR025	9	ehm:	ehm	linguistic	none	_	Begin=15.052	2x1	_	_	_
9-1	BOR025	9	è	è	linguistic	none	_	_	_	_	_	_
9-2	BOR025	9	ben	ben	linguistic	none	_	_	_	_	_	_
9-3	BOR025	9	collegata	collegata	linguistic	none	_	_	_	_	_	_
9-4	BOR025	9	con	con	linguistic	none	_	_	_	_	_	_
9-5	BOR025	9	il	il	linguistic	none	_	_	_	_	_	_
9-6	BOR025	9	centro?	centro	linguistic	none	Intonation=Rising	End=17.157	_	_	_	_
10-0	BOI112	10	sì	sì	linguistic	none	_	Begin=17.768|End=18.078	_	_	_	_
11-0	BOR025	11	°sì°	sì	linguistic	none	Volume=Low	Begin=18.363|End=18.57	_	_	_	_
12-0	BOI112	12	sì	sì	linguistic	none	_	Begin=18.978|End=19.284	_	_	_	_
13-0	BOR025	13	e::	e	linguistic	none	_	Begin=19.515	0x2	_	_	_
13-1	BOR025	13	se	se	linguistic	none	_	_	_	_	_	_
13-2	BOR025	13	dovessi	dovessi	linguistic	none	_	_	_	_	_	_
13-3	BOR025	13	dire:	dire	linguistic	none	_	_	3x1	_	_	_
13-4	BOR025	13	un	un	linguistic	none	_	_	_	_	_	_
13-5	BOR025	13	po'	po'	linguistic	none	_	_	_	_	_	_
13-6	BOR025	13	i:	i	linguistic	none	_	_	0x1	_	_	_
13-7	BOR025	13	i	i	linguistic	none	_	_	_	_	_	_
13-8	BOR025	13	pro	pro	linguistic	none	_	_	_	_	_	_
13-9	BOR025	13	e	e	linguistic	none	_	_	_	_	_	_
13-10	BOR025	13	contro	contro	linguistic	none	_	_	_	_	_	_
13-11	BOR025	13	della	della	linguistic	none	_	_	_	_	_	_
13-12	BOR025	13	zona?	zona	linguistic	none	Intonation=Rising	End=23.841	_	_	_	_
14-0	BOR025	14	[o:]	o	linguistic	none	_	Begin=24.884|End=25.105	0x1	_	_	0-1(0)
15-0	BOI112	15	[f]orse	forse	linguistic	none	_	Begin=25.01	_	_	_	0-1(0)
15-1	BOI112	15	che:	che	linguistic	none	_	_	2x1	_	_	_
15-2	BOI112	15	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
15-3	BOI112	15	è:	è	linguistic	none	_	_	0x1	_	_	_
15-4	BOI112	15	abbastanza	abbastanza	linguistic	none	_	_	_	_	_	_
15-5	BOI112	15	traffico	traffico	linguistic	none	_	_	_	_	_	_
15-6	BOI112	15	per[ché]:	perché	linguistic	none	_	_	5x1	_	_	2-6(1)
15-7	BOI112	15	via	via	linguistic	none	_	_	_	_	_	_
15-8	BOI112	15	larga	larga	linguistic	none	_	_	_	_	_	_
15-9	BOI112	15	è	è	linguistic	none	_	_	_	_	_	_
