token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR002	0	azione	azione	linguistic	none	_	Begin=0.02|End=0.87	_	_	_	_
1-0	BOR002	1	ok	ok	linguistic	none	_	Begin=1.37|End=1.83	_	_	_	_
2-0	BOR005	2	partita	partita	linguistic	none	_	Begin=1.85|End=2.47	_	_	_	_
3-0	BOR002	3	vai	vai	linguistic	none	_	Begin=2.99|End=3.38	_	_	_	_
4-0	BOR002	4	ah	ah	linguistic	none	_	Begin=4.56	_	_	_	_
4-1	BOR002	4	se	se	linguistic	none	_	_	_	_	_	_
4-2	BOR002	4	vuoi	vuoi	linguistic	none	_	_	_	_	_	_
4-3	BOR002	4	cominciar	cominciar	linguistic	none	_	_	_	_	_	_
4-4	BOR002	4	[tu]	tu	linguistic	none	_	End=5.81	_	_	_	0-2(0)
5-0	BOR005	5	[mhmh]	mhmh	linguistic	none	_	Begin=5.49|End=6.08	_	_	_	0-4(0)
6-0	BOR005	6	ah	ah	linguistic	none	_	Begin=7.08	_	_	_	_
6-1	BOR005	6	intanto	intanto	linguistic	none	_	_	_	_	_	_
6-2	BOR005	6	iniziamo:	iniziamo	linguistic	none	_	_	7x1	_	_	_
6-3	BOR005	6	così	così	linguistic	none	_	_	_	_	_	_
6-4	BOR005	6	per	per	linguistic	none	_	_	_	_	_	_
6-5	BOR005	6	conoscerci	conoscerci	linguistic	none	_	_	_	_	_	_
6-6	BOR005	6	in	in	linguistic	none	_	_	_	_	_	_
6-7	BOR005	6	che	che	linguistic	none	_	_	_	_	_	_
6-8	BOR005	6	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
6-9	BOR005	6	di	di	linguistic	none	_	_	_	_	_	_
6-10	BOR005	6	bologna	bologna	linguistic	none	_	_	_	_	_	_
6-11	BOR005	6	vive?	vive	linguistic	none	Intonation=Rising	End=11.27	_	_	_	_
7-0	BOI021	7	saragozza	saragozza	linguistic	none	_	Begin=11.585|End=12.54	_	_	_	_
8-0	BOI021	8	porto	porto	linguistic	none	_	Begin=12.85	_	_	_	_
8-1	BOI021	8	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
8-2	BOI021	8	saragozza	saragozza	linguistic	none	_	_	_	_	_	_
8-3	BOI021	8	nella	nella	linguistic	none	_	_	_	_	_	_
8-4	BOI021	8	parte	parte	linguistic	none	_	_	_	_	_	_
8-5	BOI021	8	di	di	linguistic	none	_	_	_	_	_	_
8-6	BOI021	8	saragozza	saragozza	linguistic	none	_	End=15.67	_	_	_	_
9-0	BOR005	9	mhmh	mhmh	linguistic	none	_	Begin=15.72|End=16.26	_	_	_	_
10-0	BOR005	10	e	e	linguistic	none	_	Begin=16.47	_	_	_	_
10-1	BOR005	10	come	come	linguistic	none	_	_	_	_	_	_
10-2	BOR005	10	si	si	linguistic	none	_	_	_	_	_	_
10-3	BOR005	10	trova	trova	linguistic	none	_	_	_	_	_	_
10-4	BOR005	10	qua	qua	linguistic	none	_	_	_	_	_	_
10-5	BOR005	10	in	in	linguistic	none	_	_	_	_	_	_
10-6	BOR005	10	questo	questo	linguistic	none	_	_	_	_	_	_
10-7	BOR005	10	quart[iere]?	quartiere	linguistic	none	Intonation=Rising	End=18.63	_	_	_	5-9(1)
11-0	BOI021	11	[ah]	ah	linguistic	none	_	Begin=18.32	_	_	_	0-2(1)
11-1	BOI021	11	benissimo	benissimo	linguistic	none	_	End=19.46	_	_	_	_
12-0	BOI021	12	perché::	perché	linguistic	none	_	Begin=20.15|End=21.46	5x2	_	_	_
13-0	BOI021	13	e:h	eh	linguistic	none	_	Begin=22.045	0x1	_	_	_
13-1	BOI021	13	non	non	linguistic	none	_	_	_	_	_	_
13-2	BOI021	13	è	è	linguistic	none	_	_	_	_	_	_
13-3	BOI021	13	in	in	linguistic	none	_	_	_	_	_	_
13-4	BOI021	13	centro	centro	linguistic	none	_	_	_	_	_	_
13-5	BOI021	13	però:	però	linguistic	none	_	_	3x1	_	_	_
13-6	BOI021	13	è:	è	linguistic	none	_	_	0x1	_	_	_
13-7	BOI021	13	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
13-8	BOI021	13	si	si	linguistic	none	_	_	_	_	_	_
13-9	BOI021	13	arriva	arriva	linguistic	none	_	_	_	_	_	_
13-10	BOI021	13	in	in	linguistic	none	_	_	_	_	_	_
13-11	BOI021	13	centro	centro	linguistic	none	_	_	_	_	_	_
13-12	BOI021	13	comodamente	comodamente	linguistic	none	_	_	_	_	_	_
13-13	BOI021	13	cioè	cioè	linguistic	none	_	End=27.51	_	_	_	_
14-0	BOI021	14	è	è	linguistic	none	_	Begin=27.81	_	_	_	_
14-1	BOI021	14	la	la	linguistic	none	_	_	_	_	_	_
14-2	BOI021	14	prima	prima	linguistic	none	_	_	_	_	_	_
14-3	BOI021	14	periferia	periferia	linguistic	none	_	_	_	_	_	_
14-4	BOI021	14	è:	è	linguistic	none	_	End=29.97	0x1	_	_	_
15-0	BOI021	15	credo	credo	linguistic	none	_	Begin=31.127	_	_	_	_
15-1	BOI021	15	che	che	linguistic	none	_	_	_	_	_	_
15-2	BOI021	15	non	non	linguistic	none	_	_	_	_	_	_
15-3	BOI021	15	non	non	linguistic	none	_	_	_	_	_	_
15-4	BOI021	15	ci	ci	linguistic	none	_	_	_	_	_	_
15-5	BOI021	15	possa	possa	linguistic	none	_	_	_	_	_	_
15-6	BOI021	15	essere	essere	linguistic	none	_	_	_	_	_	_
15-7	BOI021	15	cioè	cioè	linguistic	none	_	_	_	_	_	_
15-8	BOI021	15	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
15-9	BOI021	15	con	con	linguistic	none	_	_	_	_	_	_
15-10	BOI021	15	i	i	linguistic	none	_	_	_	_	_	_
15-11	BOI021	15	sotto	sotto	linguistic	none	_	_	_	_	_	_
15-12	BOI021	15	ai	ai	linguistic	none	_	_	_	_	_	_
15-13	BOI021	15	portici	portici	linguistic	none	_	_	_	_	_	_
15-14	BOI021	15	si	si	linguistic	none	_	_	_	_	_	_
15-15	BOI021	15	arriva	arriva	linguistic	none	_	_	_	_	_	_
15-16	BOI021	15	in	in	linguistic	none	_	_	_	_	_	_
15-17	BOI021	15	piazza	piazza	linguistic	none	_	_	_	_	_	_
15-18	BOI021	15	maggiore,	maggiore	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
15-19	BOI021	15	cioè	cioè	linguistic	none	_	End=36.82	_	_	_	_
16-0	BOI021	16	io	io	linguistic	none	_	Begin=38.18	_	_	_	_
16-1	BOI021	16	uso	uso	linguistic	none	_	_	_	_	_	_
16-2	BOI021	16	molto	molto	linguistic	none	_	_	_	_	_	_
16-3	BOI021	16	la	la	linguistic	none	_	_	_	_	_	_
16-4	BOI021	16	bicicletta	bicicletta	linguistic	none	_	_	_	_	_	_
16-5	BOI021	16	per	per	linguistic	none	_	_	_	_	_	_
16-6	BOI021	16	cui	cui	linguistic	none	_	_	_	_	_	_
16-7	BOI021	16	m:~	m~	linguistic	none	Interrupted=Yes	End=40.86	0x1	_	_	_
17-0	BOR005	17	[ok]	ok	linguistic	none	_	Begin=42.02|End=42.62	_	_	_	0-2(2)
18-0	BOI021	18	[è	è	linguistic	none	_	Begin=42.26	_	_	_	0-1(2)
18-1	BOI021	18	a	a	linguistic	none	_	_	_	_	_	0-1(2)
18-2	BOI021	18	mi]a	mia	linguistic	none	_	_	_	_	_	0-2(2)
18-3	BOI021	18	misura	misura	linguistic	none	_	End=43.47	_	_	_	_
19-0	BOR002	19	((ride))	((ride))	nonverbalbehavior	none	_	Begin=43.58|End=44.25	_	_	_	_
20-0	BOR005	20	e	e	linguistic	none	_	Begin=44.58	_	_	_	_
20-1	BOR005	20	è	è	linguistic	none	_	_	_	_	_	_
20-2	BOR005	20	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
20-3	BOR005	20	molto	molto	linguistic	none	_	_	_	_	_	_
20-4	BOR005	20	nel	nel	linguistic	none	_	_	_	_	_	_
20-5	BOR005	20	corso	corso	linguistic	none	_	_	_	_	_	_
20-6	BOR005	20	di	di	linguistic	none	_	_	_	_	_	_
20-7	BOR005	20	questi	questi	linguistic	none	_	_	_	_	_	_
20-8	BOR005	20	anni	anni	linguistic	none	_	_	_	_	_	_
20-9	BOR005	20	il	il	linguistic	none	_	_	_	_	_	_
20-10	BOR005	20	quartiere?	quartiere	linguistic	none	Intonation=Rising	End=47.185	_	_	_	_
21-0	BOI021	21	m:h	mh	linguistic	none	_	Begin=48.407	0x1	_	_	_
21-1	BOI021	21	questa	questa	linguistic	none	_	_	_	_	_	_
21-2	BOI021	21	zona	zona	linguistic	none	_	_	_	_	_	_
21-3	BOI021	21	no	no	linguistic	none	_	_	_	_	_	_
21-4	BOI021	21	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
21-5	BOI021	21	la	la	linguistic	none	_	_	_	_	_	_
21-6	BOI021	21	nostra	nostra	linguistic	none	_	_	_	_	_	_
21-7	BOI021	21	cre~	cre~	linguistic	none	Interrupted=Yes	End=51.12	_	_	_	_
22-0	BOI021	22	il	il	linguistic	none	_	Begin=51.453	_	_	_	_
22-1	BOI021	22	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
22-2	BOI021	22	((schiarisce_la_gola))	((schiarisce_la_gola))	nonverbalbehavior	none	_	End=52.77	_	_	_	_
23-0	BOI021	23	è	è	linguistic	none	_	Begin=53.253	_	_	_	_
