token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR005	0	bene	bene	linguistic	none	_	Begin=0.637	_	_	_	_
0-1	BOR005	0	allora	allora	linguistic	none	_	_	_	_	_	_
0-2	BOR005	0	inziamo	inziamo	linguistic	none	_	_	_	_	_	_
0-3	BOR005	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-4	BOR005	0	e	e	linguistic	none	_	_	_	_	_	_
0-5	BOR005	0	volevo	volevo	linguistic	none	_	_	_	_	_	_
0-6	BOR005	0	chiedervi	chiedervi	linguistic	none	_	_	_	_	_	_
0-7	BOR005	0	intanto	intanto	linguistic	none	_	_	_	_	_	_
0-8	BOR005	0	giusto:	giusto	linguistic	none	_	_	5x1	_	_	_
0-9	BOR005	0	per	per	linguistic	none	_	_	_	_	_	_
0-10	BOR005	0	conoscerci	conoscerci	linguistic	none	_	_	_	_	_	_
0-11	BOR005	0	un	un	linguistic	none	_	_	_	_	_	_
0-12	BOR005	0	po'	po'	linguistic	none	_	_	_	_	_	_
0-13	BOR005	0	in	in	linguistic	none	_	_	_	_	_	_
0-14	BOR005	0	che	che	linguistic	none	_	_	_	_	_	_
0-15	BOR005	0	quartiere	quartiere	linguistic	none	_	_	_	_	_	_
0-16	BOR005	0	di	di	linguistic	none	_	_	_	_	_	_
0-17	BOR005	0	bologna	bologna	linguistic	none	_	_	_	_	_	_
0-18	BOR005	0	vivete?	vivete	linguistic	none	Intonation=Rising	End=6.342	_	_	_	_
1-0	BOI033	1	bolognina	bolognina	linguistic	none	_	Begin=7.64|End=8.371	_	_	_	_
2-0	BOR005	2	mhmh	mhmh	linguistic	none	_	Begin=8.443|End=8.784	_	_	_	_
3-0	BOI033	3	che	che	linguistic	none	_	Begin=8.844	_	_	_	_
3-1	BOI033	3	poi	poi	linguistic	none	_	_	_	_	_	_
3-2	BOI033	3	sarebbe	sarebbe	linguistic	none	_	_	_	_	_	_
3-3	BOI033	3	navile	navile	linguistic	none	_	_	_	_	_	_
3-4	BOI033	3	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
3-5	BOI033	3	adesso	adesso	linguistic	none	_	End=11.141	_	_	_	_
4-0	BOR005	4	mh,	mh	linguistic	none	Intonation=WeaklyRising	Begin=11.321|End=11.666	_	_	_	_
5-0	BOI033	5	e	e	linguistic	none	_	Begin=11.92	_	_	_	_
5-1	BOI033	5	questa	questa	linguistic	none	_	_	_	_	_	_
5-2	BOI033	5	è	è	linguistic	none	_	_	_	_	_	_
5-3	BOI033	5	una	una	linguistic	none	_	_	_	_	_	_
5-4	BOI033	5	frazio:ne	frazione	linguistic	none	_	_	5x1	_	_	_
5-5	BOI033	5	[che	che	linguistic	none	_	_	_	_	_	0-3(0)
5-6	BOI033	5	si	si	linguistic	none	_	_	_	_	_	0-2(0)
5-7	BOI033	5	chiama]	chiama	linguistic	none	_	_	_	_	_	0-6(0)
5-8	BOI033	5	bolognina	bolognina	linguistic	none	_	End=14.795	_	_	_	_
6-0	BOR005	6	[mhmh]	mhmh	linguistic	none	_	Begin=13.64|End=14.023	_	_	_	0-4(0)
7-0	BOR005	7	ah	ah	linguistic	none	_	Begin=14.95	_	_	_	_
7-1	BOR005	7	oka[y]	okay	linguistic	none	_	End=15.531	_	_	_	3-4(1)
8-0	BOI033	8	[che	che	linguistic	none	_	Begin=15.453	_	_	_	0-3(1)
8-1	BOI033	8	è]	è	linguistic	none	_	_	_	_	_	0-1(1)
8-2	BOI033	8	com[posta	composta	linguistic	none	_	_	_	_	_	3-8(2)
8-3	BOI033	8	d~]	d~	linguistic	none	Interrupted=Yes	End=16.425	_	_	_	0-2(2)
9-0	BOI034	9	[che	che	linguistic	none	_	Begin=15.892	_	_	_	0-3(2)
9-1	BOI034	9	c]h~	ch~	linguistic	none	Interrupted=Yes	_	_	_	_	0-1(2)
9-2	BOI034	9	xx	x	unknown	none	_	End=16.739	_	_	_	_
10-0	BOI033	10	anche	anche	linguistic	none	_	Begin=18.113	_	_	_	_
10-1	BOI033	10	lui	lui	linguistic	none	_	_	_	_	_	_
10-2	BOI033	10	abita	abita	linguistic	none	_	_	_	_	_	_
10-3	BOI033	10	in	in	linguistic	none	_	_	_	_	_	_
10-4	BOI033	10	bologni[na]	bolognina	linguistic	none	_	End=19.483	_	_	_	7-9(3)
