token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR010	0	okay:	okay	linguistic	none	_	Begin=0.2	3x1	_	_	_
0-1	BOR010	0	ehm:	ehm	linguistic	none	_	End=1.92	2x1	_	_	_
1-0	BOR010	1	quindi	quindi	linguistic	none	_	Begin=2.39	_	_	_	_
1-1	BOR010	1	lei:	lei	linguistic	none	_	_	2x1	_	_	_
1-2	BOR010	1	>posso	posso	linguistic	none	_	_	_	Fast=0-5	_	_
1-3	BOR010	1	chiedere<	chiedere	linguistic	none	_	_	_	Fast=0-8	_	_
1-4	BOR010	1	lei	lei	linguistic	none	_	_	_	_	_	_
1-5	BOR010	1	invece	invece	linguistic	none	_	_	_	_	_	_
1-6	BOR010	1	è	è	linguistic	none	_	_	_	_	_	_
1-7	BOR010	1	di	di	linguistic	none	_	_	_	_	_	_
1-8	BOR010	1	bologna	bologna	linguistic	none	_	_	_	_	_	_
1-9	BOR010	1	bologna?	bologna	linguistic	none	Intonation=Rising	End=6.21	_	_	_	_
2-0	BOR010	2	perché	perché	linguistic	none	_	Begin=6.22	_	_	_	_
2-1	BOR010	2	ricordo	ricordo	linguistic	none	_	_	_	_	_	_
2-2	BOR010	2	che	che	linguistic	none	_	_	_	_	_	_
2-3	BOR010	2	alcuni	alcuni	linguistic	none	_	_	_	_	_	_
2-4	BOR010	2	che	che	linguistic	none	_	_	_	_	_	_
2-5	BOR010	2	ho	ho	linguistic	none	_	_	_	_	_	_
2-6	BOR010	2	intervistato	intervistato	linguistic	none	_	_	_	_	_	_
2-7	BOR010	2	non	non	linguistic	none	_	_	_	_	_	_
2-8	BOR010	2	lo	lo	linguistic	none	_	_	_	_	_	_
2-9	BOR010	2	erano:	erano	linguistic	none	_	End=9.51	4x1	_	_	_
3-0	BOI044	3	ah	ah	linguistic	none	_	Begin=9.86	_	_	_	_
3-1	BOI044	3	beh	beh	linguistic	none	_	_	_	_	_	_
3-2	BOI044	3	no	no	linguistic	none	_	_	_	_	_	_
3-3	BOI044	3	non	non	linguistic	none	_	_	_	_	_	_
