token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOI011	0	tutto	tutto	linguistic	none	_	Begin=0.11	_	_	_	_
0-1	BOI011	0	il	il	linguistic	none	_	_	_	_	_	_
0-2	BOI011	0	te:mpo	tempo	linguistic	none	_	_	1x1	_	_	_
0-3	BOI011	0	fino	fino	linguistic	none	_	_	_	_	_	_
0-4	BOI011	0	alle	alle	linguistic	none	_	_	_	_	_	_
0-5	BOI011	0	due	due	linguistic	none	_	_	_	_	_	_
0-6	BOI011	0	tutta	tutta	linguistic	none	_	_	_	_	_	_
0-7	BOI011	0	tua	tua	linguistic	none	_	End=2.055	_	_	_	_
1-0	BOR004	1	((ride))	((ride))	nonverbalbehavior	none	_	Begin=0.72|End=1.392	_	_	_	_
2-0	BOR004	2	((ride))	((ride))	nonverbalbehavior	none	_	Begin=2.58	_	_	_	_
2-1	BOR004	2	perfetto	perfetto	linguistic	none	_	_	_	_	_	_
2-2	BOR004	2	allora	allora	linguistic	none	_	_	_	_	_	_
2-3	BOR004	2	(ad)esso	adesso	linguistic	none	_	End=4.51	_	_	0-2(0)	_
3-0	BOR004	3	(ap)poggio	appoggio	linguistic	none	_	Begin=4.77	_	_	0-2(0)	_
3-1	BOR004	3	magari:	magari	linguistic	none	_	_	5x1	_	_	_
3-2	BOR004	3	qui	qui	linguistic	none	_	End=5.76	_	_	_	_
4-0	BOR004	4	okay	okay	linguistic	none	_	Begin=6.89|End=7.241	_	_	_	_
5-0	BOR004	5	e:::h	eh	linguistic	none	_	Begin=7.84	0x3	_	_	_
5-1	BOR004	5	niente	niente	linguistic	none	_	_	_	_	_	_
5-2	BOR004	5	le	le	linguistic	none	_	_	_	_	_	_
5-3	BOR004	5	chiedo	chiedo	linguistic	none	_	_	_	_	_	_
5-4	BOR004	5	subito	subito	linguistic	none	_	_	_	_	_	_
5-5	BOR004	5	intanto	intanto	linguistic	none	_	_	_	_	_	_
5-6	BOR004	5	se	se	linguistic	none	_	_	_	_	_	_
5-7	BOR004	5	appunto	appunto	linguistic	none	_	_	_	_	_	_
5-8	BOR004	5	ha	ha	linguistic	none	_	_	_	_	_	_
5-9	BOR004	5	sempre	sempre	linguistic	none	_	_	_	_	_	_
5-10	BOR004	5	abitato	abitato	linguistic	none	_	_	_	_	_	_
5-11	BOR004	5	a	a	linguistic	none	_	_	_	_	_	_
5-12	BOR004	5	bologn[a:]	bologna	linguistic	none	_	End=11.669	6x1	_	_	6-7(0)
6-0	BOI011	6	[sì]	sì	linguistic	none	_	Begin=11.52|End=11.781	_	_	_	0-2(0)
7-0	BOI011	7	sono	sono	linguistic	none	_	Begin=12.02	_	_	_	_
7-1	BOI011	7	nata	nata	linguistic	none	_	_	_	_	_	_
7-2	BOI011	7	a	a	linguistic	none	_	_	_	_	_	_
7-3	BOI011	7	bologna	bologna	linguistic	none	_	_	_	_	_	_
7-4	BOI011	7	ho	ho	linguistic	none	_	_	_	_	_	_
7-5	BOI011	7	abitato	abitato	linguistic	none	_	_	_	_	_	_
