token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR004	0	okay	okay	linguistic	none	_	Begin=0.79|End=1.16	_	_	_	_
1-0	BOR004	1	prego	prego	linguistic	none	_	Begin=1.99	_	_	_	_
1-1	BOR004	1	((ride))	((ride))	nonverbalbehavior	none	_	End=2.74	_	_	_	_
2-0	BOI017	2	e:::	e	linguistic	none	_	Begin=2.9	0x3	_	_	_
2-1	BOI017	2	niente	niente	linguistic	none	_	_	_	_	_	_
2-2	BOI017	2	>allora	allora	linguistic	none	_	_	_	Fast=0-6	_	_
2-3	BOI017	2	dicevo<	dicevo	linguistic	none	_	_	_	Fast=0-6	_	_
2-4	BOI017	2	che	che	linguistic	none	_	_	_	_	_	_
2-5	BOI017	2	nel:::	nel	linguistic	none	_	End=5.73	2x3	_	_	_
3-0	BOI017	3	(mhmh)	mhmh	linguistic	none	_	Begin=5.83	_	_	0-4(0)	_
3-1	BOI017	3	°m::h°	mh	linguistic	none	Volume=Low	_	0x2	_	_	_
3-2	BOI017	3	pri~	pri~	linguistic	none	Interrupted=Yes	_	_	_	_	_
3-3	BOI017	3	prima	prima	linguistic	none	_	_	_	_	_	_
3-4	BOI017	3	del	del	linguistic	none	_	_	_	_	_	_
3-5	BOI017	3	duemiledicio:tto	duemilediciotto	linguistic	none	_	_	11x1	_	_	_
3-6	BOI017	3	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
3-7	BOI017	3	noi	noi	linguistic	none	_	_	_	_	_	_
3-8	BOI017	3	avevamo::	avevamo	linguistic	none	_	_	6x2	_	_	_
3-9	BOI017	3	visto	visto	linguistic	none	_	_	_	_	_	_
3-10	BOI017	3	questo	questo	linguistic	none	_	_	_	_	_	_
3-11	BOI017	3	posto	posto	linguistic	none	_	_	_	_	_	_
3-12	BOI017	3	dall'	dall'	linguistic	none	SpaceAfter=No	_	_	_	_	_
3-13	BOI017	3	este:rno	esterno	linguistic	none	_	_	3x1	_	_	_
3-14	BOI017	3	perché	perché	linguistic	none	_	_	_	_	_	_
3-15	BOI017	3	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
3-16	BOI017	3	era	era	linguistic	none	_	_	_	_	_	_
3-17	BOI017	3	chiu:so,	chiuso	linguistic	none	Intonation=WeaklyRising	End=13.896	3x1	_	_	_
4-0	BOI017	4	e	e	linguistic	none	_	Begin=14.188	_	_	_	_
4-1	BOI017	4	completamente:	completamente	linguistic	none	_	_	12x1	_	_	_
4-2	BOI017	4	inutilizza:to	inutilizzato	linguistic	none	_	_	9x1	_	_	_
4-3	BOI017	4	se	se	linguistic	none	_	_	_	_	_	_
4-4	BOI017	4	non	non	linguistic	none	_	_	_	_	_	_
4-5	BOI017	4	come	come	linguistic	none	_	_	_	_	_	_
4-6	BOI017	4	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
4-7	BOI017	4	ripostiglio	ripostiglio	linguistic	none	_	End=19.1	_	_	_	_
5-0	BOI017	5	ecco	ecco	linguistic	none	_	Begin=19.298|End=19.781	_	_	_	_
6-0	BOI017	6	magazzino	magazzino	linguistic	none	_	Begin=20.244	_	_	_	_
6-1	BOI017	6	proprio	proprio	linguistic	none	_	End=21.542	_	_	_	_
7-0	BOI017	7	e::	e	linguistic	none	_	Begin=22.018	0x2	_	_	_
7-1	BOI017	7	ce	ce	linguistic	none	_	_	_	_	_	_
7-2	BOI017	7	ne	ne	linguistic	none	_	_	_	_	_	_
7-3	BOI017	7	siamo	siamo	linguistic	none	_	_	_	_	_	_
7-4	BOI017	7	innamora:ti	innamorati	linguistic	none	_	_	7x1	_	_	_
7-5	BOI017	7	perché::	perché	linguistic	none	_	_	5x2	_	_	_
7-6	BOI017	7	appunto	appunto	linguistic	none	_	_	_	_	_	_
7-7	BOI017	7	intanto	intanto	linguistic	none	_	_	_	_	_	_
7-8	BOI017	7	è	è	linguistic	none	_	_	_	_	_	_
7-9	BOI017	7	un	un	linguistic	none	_	_	_	_	_	_
7-10	BOI017	7	luogo	luogo	linguistic	none	_	_	_	_	_	_
7-11	BOI017	7	di	di	linguistic	none	_	_	_	_	_	_
7-12	BOI017	7	memoria	memoria	linguistic	none	_	_	_	_	_	_
7-13	BOI017	7	storica	storica	linguistic	none	_	_	_	_	_	_
7-14	BOI017	7	perché	perché	linguistic	none	_	_	_	_	_	_
7-15	BOI017	7	(di)	di	linguistic	none	_	End=27.49	_	_	0-2(0)	_
8-0	BOI017	8	>proprio<	proprio	linguistic	none	_	Begin=27.719	_	Fast=0-7	_	_
8-1	BOI017	8	di	di	linguistic	none	_	_	_	_	_	_
8-2	BOI017	8	archeologia	archeologia	linguistic	none	_	_	_	_	_	_
8-3	BOI017	8	industria:le	industriale	linguistic	none	_	End=29.63	8x1	_	_	_
9-0	BOI017	9	essendo	essendo	linguistic	none	_	Begin=29.921	_	_	_	_
9-1	BOI017	9	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_
9-2	BOI017	9	e[x]	ex	linguistic	none	_	_	_	_	_	0-2(0)
9-3	BOI017	9	forna:ce	fornace	linguistic	none	_	End=31.834	4x1	_	_	_
10-0	BOR004	10	[mhmh]	mhmh	linguistic	none	_	Begin=30.702|End=31.081	_	_	_	0-4(0)
11-0	BOI017	11	e:::hm:::	ehm	linguistic	none	_	Begin=32.542|End=33.93	0x3,2x3	_	_	_
12-0	BOI017	12	e	e	linguistic	none	_	Begin=34.079	_	_	_	_
12-1	BOI017	12	quindi::	quindi	linguistic	none	_	_	5x2	_	_	_
12-2	BOI017	12	appunto	appunto	linguistic	none	_	_	_	_	_	_
12-3	BOI017	12	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
12-4	BOI017	12	presentato	presentato	linguistic	none	_	_	_	_	_	_
12-5	BOI017	12	un	un	linguistic	none	_	_	_	_	_	_
12-6	BOI017	12	proge:tto,	progetto	linguistic	none	Intonation=WeaklyRising	End=37.0	4x1	_	_	_
13-0	BOI017	13	all:::	all	linguistic	none	_	Begin=37.446	2x3	_	_	_
13-1	BOI017	13	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
13-2	BOI017	13	interno	interno	linguistic	none	_	_	_	_	_	_
13-3	BOI017	13	del:	del	linguistic	none	_	_	2x1	_	_	_
13-4	BOI017	13	x	x	unknown	none	_	_	_	_	_	_
13-5	BOI017	13	bilancio	bilancio	linguistic	none	_	_	_	_	_	_
13-6	BOI017	13	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
13-7	BOI017	13	partecipativo	partecipativo	linguistic	none	_	_	_	_	_	_
13-8	BOI017	13	del	del	linguistic	none	_	_	_	_	_	_
13-9	BOI017	13	comune	comune	linguistic	none	_	_	_	_	_	_
13-10	BOI017	13	di	di	linguistic	none	_	_	_	_	_	_
13-11	BOI017	13	bologna,	bologna	linguistic	none	Intonation=WeaklyRising	End=43.2	_	_	_	_
14-0	BOI017	14	nel	nel	linguistic	none	_	Begin=43.67	_	_	_	_
14-1	BOI017	14	duemiladicio:tto	duemiladiciotto	linguistic	none	_	_	11x1	_	_	_
14-2	BOI017	14	e::h	eh	linguistic	none	_	End=45.818	0x2	_	_	_
15-0	BOI017	15	e	e	linguistic	none	_	Begin=46.249	_	_	_	_
15-1	BOI017	15	e:::	e	linguistic	none	_	_	0x3	_	_	_
15-2	BOI017	15	questo	questo	linguistic	none	_	_	_	_	_	_
15-3	BOI017	15	proge:tto	progetto	linguistic	none	_	_	4x1	_	_	_
15-4	BOI017	15	prevedeva	prevedeva	linguistic	none	_	_	_	_	_	_
15-5	BOI017	15	il	il	linguistic	none	_	_	_	_	_	_
15-6	BOI017	15	riutilizzo	riutilizzo	linguistic	none	_	_	_	_	_	_
15-7	BOI017	15	di	di	linguistic	none	_	_	_	_	_	_
15-8	BOI017	15	questo	questo	linguistic	none	_	_	_	_	_	_
15-9	BOI017	15	spazio,	spazio	linguistic	none	Intonation=WeaklyRising	End=50.62	_	_	_	_
16-0	BOI017	16	che	che	linguistic	none	_	Begin=50.999	_	_	_	_
16-1	BOI017	16	ripeto	ripeto	linguistic	none	_	_	_	_	_	_
16-2	BOI017	16	è	è	linguistic	none	_	_	_	_	_	_
16-3	BOI017	16	di	di	linguistic	none	_	_	_	_	_	_
16-4	BOI017	16	proprietà	proprietà	linguistic	none	_	_	_	_	_	_
16-5	BOI017	16	pubblica	pubblica	linguistic	none	_	_	_	_	_	_
16-6	BOI017	16	del	del	linguistic	none	_	_	_	_	_	_
16-7	BOI017	16	comune	comune	linguistic	none	_	_	_	_	_	_
16-8	BOI017	16	di	di	linguistic	none	_	_	_	_	_	_
16-9	BOI017	16	bolo:gna,	bologna	linguistic	none	Intonation=WeaklyRising	End=53.943	3x1	_	_	_
17-0	BOI017	17	assegnato	assegnato	linguistic	none	_	Begin=54.346	_	_	_	_
17-1	BOI017	17	in	in	linguistic	none	_	_	_	_	_	_
17-2	BOI017	17	gestione	gestione	linguistic	none	_	_	_	_	_	_
17-3	BOI017	17	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
17-4	BOI017	17	ad	ad	linguistic	none	_	_	_	_	_	_
17-5	BOI017	17	a:sp	asp	linguistic	none	_	_	0x1	_	_	_
17-6	BOI017	17	e	e	linguistic	none	_	_	_	_	_	_
17-7	BOI017	17	x	x	unknown	none	_	_	_	_	_	_
17-8	BOI017	17	a	a	linguistic	none	_	_	_	_	_	_
17-9	BOI017	17	sua	sua	linguistic	none	_	_	_	_	_	_
17-10	BOI017	17	volta	volta	linguistic	none	_	_	_	_	_	_
17-11	BOI017	17	alla	alla	linguistic	none	_	_	_	_	_	_
17-12	BOI017	17	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
17-13	BOI017	17	@nomeazienda,	@nomeazienda,	linguistic	none	_	End=60.977	_	_	_	_
18-0	BOI017	18	>e	e	linguistic	none	_	Begin=61.441	_	Fast=0-1	_	_
18-1	BOI017	18	quindi	quindi	linguistic	none	_	_	_	Fast=0-6	_	_
