token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOI103	0	non	non	linguistic	none	_	Begin=0.0	_	_	_	_
0-1	BOI103	0	ne	ne	linguistic	none	_	_	_	_	_	_
0-2	BOI103	0	vogl~	vogl~	linguistic	none	Interrupted=Yes	_	_	_	_	_
0-3	BOI103	0	non	non	linguistic	none	_	_	_	_	_	_
0-4	BOI103	0	ne	ne	linguistic	none	_	_	_	_	_	_
0-5	BOI103	0	volevo	volevo	linguistic	none	_	_	_	_	_	_
0-6	BOI103	0	mai	mai	linguistic	none	_	_	_	_	_	_
0-7	BOI103	0	parlare	parlare	linguistic	none	_	_	_	_	_	_
0-8	BOI103	0	della	della	linguistic	none	_	_	_	_	_	_
0-9	BOI103	0	mia	mia	linguistic	none	_	_	_	_	_	_
0-10	BOI103	0	infanzia	infanzia	linguistic	none	_	End=4.54	_	_	_	_
1-0	BOR036	1	infatti	infatti	linguistic	none	_	Begin=4.65	_	_	_	_
1-1	BOR036	1	non	non	linguistic	none	_	_	_	_	_	_
1-2	BOR036	1	dobbiamo	dobbiamo	linguistic	none	_	_	_	_	_	_
1-3	BOR036	1	parlarne	parlarne	linguistic	none	_	_	_	_	_	_
1-4	BOR036	1	per	per	linguistic	none	_	_	_	_	_	_
1-5	BOR036	1	forza	forza	linguistic	none	_	_	_	_	_	_
1-6	BOR036	1	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
1-7	BOR036	1	come	come	linguistic	none	_	_	_	_	_	_
1-8	BOR036	1	vuoi	vuoi	linguistic	none	_	_	_	_	_	_
1-9	BOR036	1	tu	tu	linguistic	none	_	End=8.335	_	_	_	_
2-0	BOI103	2	[cosa]?	cosa	linguistic	none	Intonation=Rising	Begin=10.322|End=10.752	_	_	_	0-4(0)
3-0	BOR036	3	[vuo~]	vuo~	linguistic	none	Interrupted=Yes	Begin=10.322|End=10.752	_	_	_	0-4(0)
4-0	BOR036	4	non	non	linguistic	none	_	Begin=10.912	_	_	_	_
4-1	BOR036	4	dobbiamo	dobbiamo	linguistic	none	_	_	_	_	_	_
