token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR010	0	okay	okay	linguistic	none	_	Begin=1.187	_	_	_	_
0-1	BOR010	0	è	è	linguistic	none	_	_	_	_	_	_
0-2	BOR010	0	partita	partita	linguistic	none	_	_	_	_	_	_
0-3	BOR010	0	((ride))	((ride))	nonverbalbehavior	none	_	End=2.66	_	_	_	_
1-0	???	1	xx	x	unknown	none	_	Begin=2.65	_	_	_	_
1-1	???	1	[(RAGAZZI)]	ragazzi	linguistic	none	Volume=High	End=3.71	_	_	0-7(0)	0-7(0)
2-0	BOI043	2	#[VIENI	vieni	linguistic	some	Volume=High	Begin=3.05	_	_	_	1-6(1)
2-1	BOI043	2	PURE	pure	linguistic	some	Volume=High	_	_	_	_	0-4(1)
2-2	BOI043	2	ANCHE]	anche	linguistic	some	Volume=High	_	_	_	_	0-5(1)
2-3	BOI043	2	VIENI	vieni	linguistic	some	Volume=High	_	_	_	_	_
2-4	BOI043	2	PURE	pure	linguistic	some	Volume=High	_	_	_	_	_
2-5	BOI043	2	ANCHE	anche	linguistic	some	Volume=High	_	_	_	_	_
2-6	BOI043	2	TE	te	linguistic	some	Volume=High	_	_	_	_	_
2-7	BOI043	2	[CHE	che	linguistic	some	Volume=High	_	_	_	_	0-3(2)
2-8	BOI043	2	DOPO]	dopo	linguistic	some	Volume=High	_	_	_	_	0-4(2)
2-9	BOI043	2	(AL)	al	linguistic	some	Volume=High	_	_	_	0-2(0)	_
2-10	BOI043	2	TOCA	toca	linguistic	some	Volume=High	_	_	_	_	_
2-11	BOI043	2	ANCHE	anche	linguistic	some	Volume=High	_	_	_	_	_
2-12	BOI043	2	A	a	linguistic	some	Volume=High	_	_	_	_	_
2-13	BOI043	2	TE	te	linguistic	some	Volume=High	End=6.54	_	_	_	_
3-0	???	3	(BASTA	basta	linguistic	none	Volume=High	Begin=3.86	_	_	0-5(0)	_
3-1	???	3	RAGAZZI)	ragazzi	linguistic	none	Volume=High	_	_	_	0-7(0)	_
3-2	???	3	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
3-3	???	3	RAGAZZI	ragazzi	linguistic	none	Volume=High	_	_	_	_	_
3-4	???	3	è	è	linguistic	none	_	_	_	_	_	_
3-5	???	3	QUI	qui	linguistic	none	Volume=High	_	_	_	_	_
3-6	???	3	LA	la	linguistic	none	Volume=High	_	_	_	_	_
3-7	???	3	FESTA?	festa	linguistic	none	Intonation=Rising|Volume=High	End=7.96	_	_	_	_
4-0	BOI043	4	è	è	linguistic	none	_	Begin=8.16	_	_	_	_
4-1	BOI043	4	QUI	qui	linguistic	none	Volume=High	_	_	_	_	_
4-2	BOI043	4	LA	la	linguistic	none	Volume=High	_	_	_	_	_
4-3	BOI043	4	FESTA	festa	linguistic	none	Volume=High	End=9.087	_	_	_	_
5-0	???	5	oh	oh	linguistic	none	_	Begin=9.107	_	_	_	_
5-1	???	5	meno	meno	linguistic	none	_	_	_	_	_	_
5-2	???	5	male,	male	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
5-3	???	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-4	???	5	cercavo	cercavo	linguistic	none	_	_	_	_	_	_
5-5	???	5	una	una	linguistic	none	_	_	_	_	_	_
5-6	???	5	festa	festa	linguistic	none	_	_	_	_	_	_
5-7	???	5	io	io	linguistic	none	_	End=11.727	_	_	_	_
6-0	BOI043	6	((ride))	((ride))	nonverbalbehavior	none	_	Begin=9.747|End=10.267	_	_	_	_
7-0	BOR010	7	ah	ah	linguistic	none	_	Begin=11.737	_	_	_	_
