token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR001	0	okay	okay	linguistic	none	_	Begin=0.64	_	_	_	_
0-1	BOR001	0	così	così	linguistic	none	_	_	_	_	_	_
0-2	BOR001	0	si	si	linguistic	none	_	_	_	_	_	_
0-3	BOR001	0	dovrebbero	dovrebbero	linguistic	none	_	_	_	_	_	_
0-4	BOR001	0	sentire:	sentire	linguistic	none	_	_	6x1	_	_	_
0-5	BOR001	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-6	BOR001	0	entrambe	entrambe	linguistic	none	_	_	_	_	_	_
0-7	BOR001	0	le	le	linguistic	none	_	_	_	_	_	_
0-8	BOR001	0	voci	voci	linguistic	none	_	End=3.6	_	_	_	_
1-0	BOI029	1	bene	bene	linguistic	none	_	Begin=3.63	_	_	_	_
1-1	BOI029	1	((ride))	((ride))	nonverbalbehavior	none	_	End=4.736	_	_	_	_
2-0	BOR001	2	e::hm	ehm	linguistic	none	_	Begin=4.76|End=5.453	0x2	_	_	_
3-0	BOR001	3	NO	no	linguistic	none	Volume=High	Begin=5.57	_	_	_	_
3-1	BOR001	3	in	in	linguistic	none	_	_	_	_	_	_
3-2	BOR001	3	realtà	realtà	linguistic	none	_	_	_	_	_	_
3-3	BOR001	3	beh	beh	linguistic	none	_	_	_	_	_	_
3-4	BOR001	3	e::hm	ehm	linguistic	none	_	_	0x2	_	_	_
3-5	BOR001	3	al~	al~	linguistic	none	Interrupted=Yes	_	_	_	_	_
3-6	BOR001	3	>inizialmente	inizialmente	linguistic	none	_	_	_	Fast=0-12	_	_
3-7	BOR001	3	volevo	volevo	linguistic	none	_	_	_	Fast=0-6	_	_
3-8	BOR001	3	chiedere	chiedere	linguistic	none	_	_	_	Fast=0-8	_	_
3-9	BOR001	3	ma<	ma	linguistic	none	_	_	_	Fast=0-2	_	_
3-10	BOR001	3	e:hm	ehm	linguistic	none	_	End=9.33	0x1	_	_	_
4-0	BOR001	4	me	me	linguistic	none	_	Begin=9.37	_	_	_	_
4-1	BOR001	4	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
4-2	BOR001	4	ha	ha	linguistic	none	_	_	_	_	_	_
4-3	BOR001	4	già	già	linguistic	none	_	_	_	_	_	_
4-4	BOR001	4	detto:	detto	linguistic	none	_	_	4x1	_	_	_
4-5	BOR001	4	da	da	linguistic	none	_	_	_	_	_	_
4-6	BOR001	4	quanto	quanto	linguistic	none	_	_	_	_	_	_
4-7	BOR001	4	tempo	tempo	linguistic	none	_	_	_	_	_	_
4-8	BOR001	4	era	era	linguistic	none	_	_	_	_	_	_
4-9	BOR001	4	che	che	linguistic	none	_	_	_	_	_	_
4-10	BOR001	4	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
4-11	BOR001	4	questa	questa	linguistic	none	_	_	_	_	_	_
4-12	BOR001	4	scuola	scuola	linguistic	none	_	_	_	_	_	_
4-13	BOR001	4	>cioè	cioè	linguistic	none	_	_	_	Fast=0-4	_	_
4-14	BOR001	4	comunque<	comunque	linguistic	none	_	_	_	Fast=0-8	_	_
4-15	BOR001	4	che	che	linguistic	none	_	_	_	_	_	_
4-16	BOR001	4	voi	voi	linguistic	none	_	_	_	_	_	_
4-17	BOR001	4	collaboravate	collaboravate	linguistic	none	_	_	_	_	_	_
4-18	BOR001	4	con	con	linguistic	none	_	_	_	_	_	_
4-19	BOR001	4	anpi,	anpi	linguistic	none	Intonation=WeaklyRising	End=15.5	_	_	_	_
5-0	BOR001	5	e	e	linguistic	none	_	Begin=15.691	_	_	_	_
5-1	BOR001	5	come	come	linguistic	none	_	_	_	_	_	_
5-2	BOR001	5	era	era	linguistic	none	_	_	_	_	_	_
5-3	BOR001	5	nata	nata	linguistic	none	_	_	_	_	_	_
5-4	BOR001	5	questa	questa	linguistic	none	_	_	_	_	_	_
5-5	BOR001	5	collaborazione	collaborazione	linguistic	none	_	_	_	_	_	_
5-6	BOR001	5	però	però	linguistic	none	_	_	_	_	_	_
5-7	BOR001	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-8	BOR001	5	da	da	linguistic	none	_	_	_	_	_	_
5-9	BOR001	5	quello	quello	linguistic	none	_	_	_	_	_	_
5-10	BOR001	5	che	che	linguistic	none	_	_	_	_	_	_
5-11	BOR001	5	ho	ho	linguistic	none	_	_	_	_	_	_
5-12	BOR001	5	capito	capito	linguistic	none	_	_	_	_	_	_
5-13	BOR001	5	era	era	linguistic	none	_	_	_	_	_	_
5-14	BOR001	5	già:	già	linguistic	none	_	End=19.7	2x1	_	_	_
6-0	BOI029	6	allora	allora	linguistic	none	_	Begin=19.78	_	_	_	_
6-1	BOI029	6	era	era	linguistic	none	_	_	_	_	_	_
6-2	BOI029	6	già	già	linguistic	none	_	_	_	_	_	_
6-3	BOI029	6	<attiva>	attiva	linguistic	none	_	_	_	Slow=0-6(0)	_	_
6-4	BOI029	6	quando	quando	linguistic	none	_	_	_	_	_	_
6-5	BOI029	6	io	io	linguistic	none	_	_	_	_	_	_
6-6	BOI029	6	sono	sono	linguistic	none	_	_	_	_	_	_
