token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR036	0	0	0	°okay°	okay	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=1.341|End=1.708	_	_	_	_
1-0	BOR036	1	1	0	va	va	_	_	_	_	_	linguistic	_	none	_	Begin=2.835	_	_	_	_
1-1	BOR036	1	1	1	bene	bene	_	_	_	_	_	linguistic	_	none	_	End=3.35	_	_	_	_
2-0	BOR036	2	2	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=3.68	_	_	_	_
2-1	BOR036	2	2	1	allora	allora	_	_	_	_	_	linguistic	_	none	_	End=4.482	_	_	_	_
3-0	BOR036	3	3	0	m::h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=4.736|End=6.033	0x2	_	_	_
4-0	BOR036	4	4	0	cioè	cioè	_	_	_	_	_	linguistic	_	none	_	Begin=6.22	_	_	_	_
4-1	BOR036	4	4	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	BOR036	4	4	2	stavo	stavo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	BOR036	4	4	3	pensando	pensando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	BOR036	4	4	4	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	BOR036	4	4	5	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	BOR036	4	4	6	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	BOR036	4	4	7	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	BOR036	4	4	8	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	BOR036	4	4	9	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-10	BOR036	4	4	10	piacerebbe	piacerebbe	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
4-11	BOR036	4	4	11	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-12	BOR036	4	4	12	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
