token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR018	0	0	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=1.44|End=2.17	_	_	_	_
1-0	BOR018	1	1	0	ehm:	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=2.68|End=3.75	2x1	_	_	_
2-0	BOR018	2	2	0	io	io	_	_	_	_	_	linguistic	_	none	_	Begin=3.75	_	_	_	_
2-1	BOR018	2	2	1	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	BOR018	2	2	2	realtà	realtà	_	_	_	_	_	linguistic	_	none	_	End=4.53	_	_	_	_
3-0	BOR018	3	3	0	avevo	avevo	_	_	_	_	_	linguistic	_	none	_	Begin=5.04	_	_	_	_
3-1	BOR018	3	3	1	pensato	pensato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	BOR018	3	3	2	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	BOR018	3	3	3	iniziare	iniziare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	BOR018	3	3	4	col	col	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	BOR018	3	3	5	botto	botto	_	_	_	_	_	linguistic	_	none	_	End=7.03	_	_	_	_
4-0	BOR018	4	4	0	facendo	facendo	_	_	_	_	_	linguistic	_	none	_	Begin=7.39	_	_	_	_
4-1	BOR018	4	4	1	ehm:	ehm	_	_	_	_	_	linguistic	_	none	_	End=8.405	2x1	_	_	_
5-0	BOR018	5	5	0	cioè	cioè	_	_	_	_	_	linguistic	_	none	_	Begin=8.58	_	_	_	_
5-1	BOR018	5	5	1	rompendo	rompendo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	BOR018	5	5	2	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	BOR018	5	5	3	ghiaccio	ghiaccio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	BOR018	5	5	4	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	BOR018	5	5	5	pegiore	pegiore	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	BOR018	5	5	6	dei	dei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-7	BOR018	5	5	7	modi	modi	_	_	_	_	_	linguistic	_	none	_	End=10.56	_	_	_	_
6-0	BOI060	6	6	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=10.714|End=11.08	_	_	_	_
7-0	BOR018	7	7	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=11.15	_	_	_	_
7-1	BOR018	7	7	1	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	BOR018	7	7	2	chiedo	chiedo	_	_	_	_	_	linguistic	_	none	_	End=12.17	_	_	_	_
8-0	BOR018	8	8	0	qual	qual	_	_	_	_	_	linguistic	_	none	_	Begin=12.65	_	_	_	_
8-1	BOR018	8	8	1	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	BOR018	8	8	2	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	BOR018	8	8	3	tuo	tuo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-4	BOR018	8	8	4	sogno	sogno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-5	BOR018	8	8	5	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-6	BOR018	8	8	6	cassetto	cassetto	_	_	_	_	_	linguistic	_	none	_	End=14.61	_	_	_	_
9-0	BOR018	9	9	0	bu	bu	_	_	_	_	_	linguistic	_	none	_	Begin=15.62|End=15.86	_	_	_	_
10-0	BOI060	10	10	0	riferito	riferito	_	_	_	_	_	linguistic	_	none	_	Begin=15.86	_	_	_	_
10-1	BOI060	10	10	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	BOI060	10	10	2	un~	un~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
10-3	BOI060	10	10	3	a:	a	_	_	_	_	_	linguistic	_	none	_	End=17.41	0x1	_	_	_
11-0	BOI060	11	11	0	in	in	_	_	_	_	_	linguistic	_	none	_	Begin=17.61	_	_	_	_
11-1	BOI060	11	11	1	generale	generale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	BOI060	11	11	2	o:	o	_	_	_	_	_	linguistic	_	none	_	End=18.48	0x1	_	_	_
12-0	BOR018	12	12	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=18.48	_	_	_	_
12-1	BOR018	12	12	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	BOR018	12	12	2	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-3	BOR018	12	12	3	tuo	tuo	_	_	_	_	_	linguistic	_	none	_	End=19.4	_	_	_	_
13-0	BOR018	13	13	0	poi	poi	_	_	_	_	_	linguistic	_	none	_	Begin=19.81	_	_	_	_
13-1	BOR018	13	13	1	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	BOR018	13	13	2	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-3	BOR018	13	13	3	parlia[mo	parliamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	6-8(0)
13-4	BOR018	13	13	4	d'	d'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	0-2(0)
13-5	BOR018	13	13	5	altro]	altro	_	_	_	_	_	linguistic	_	none	_	End=21.077	_	_	_	0-5(0)
14-0	BOI060	14	14	0	[>allora<	allora	_	_	_	_	_	linguistic	_	none	_	Begin=20.43	_	Fast=0-6(0)	_	0-6(0)
14-1	BOI060	14	14	1	io]	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
14-2	BOI060	14	14	2	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	BOI060	14	14	3	un~	un~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
14-4	BOI060	14	14	4	allora	allora	_	_	_	_	_	linguistic	_	none	_	End=22.01	_	_	_	_
15-0	BOI060	15	15	0	e:	e	_	_	_	_	_	linguistic	_	none	_	Begin=23.48	0x1	_	_	_
15-1	BOI060	15	15	1	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-2	BOI060	15	15	2	mio	mio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-3	BOI060	15	15	3	caso	caso	_	_	_	_	_	linguistic	_	none	_	End=25.55	_	_	_	_
16-0	BOI060	16	16	0	sarebbe	sarebbe	_	_	_	_	_	linguistic	_	none	_	Begin=26.85	_	_	_	_
16-1	BOI060	16	16	1	ehm:	ehm	_	_	_	_	_	linguistic	_	none	_	End=28.34	2x1	_	_	_
17-0	BOI060	17	17	0	niente	niente	_	_	_	_	_	linguistic	_	none	_	Begin=28.38	_	_	_	_
17-1	BOI060	17	17	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	BOI060	17	17	2	particolare	particolare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-3	BOI060	17	17	3	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-4	BOI060	17	17	4	ehm:	ehm	_	_	_	_	_	linguistic	_	none	_	End=30.98	2x1	_	_	_
18-0	BOI060	18	18	0	trovare	trovare	_	_	_	_	_	linguistic	_	none	_	Begin=31.09	_	_	_	_
18-1	BOI060	18	18	1	una:	una	_	_	_	_	_	linguistic	_	none	_	End=32.32	2x1	_	_	_
19-0	BOI060	19	19	0	casetta	casetta	_	_	_	_	_	linguistic	_	none	_	Begin=34.28	_	_	_	_
19-1	BOI060	19	19	1	definiamola	definiamola	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-2	BOI060	19	19	2	così	così	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-3	BOI060	19	19	3	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-4	BOI060	19	19	4	casetta	casetta	_	_	_	_	_	linguistic	_	none	_	End=36.37	_	_	_	_
20-0	BOI060	20	20	0	da	da	_	_	_	_	_	linguistic	_	none	_	Begin=36.48	_	_	_	_
20-1	BOI060	20	20	1	qualche	qualche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-2	BOI060	20	20	2	parte	parte	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-3	BOI060	20	20	3	in	in	_	_	_	_	_	linguistic	_	none	_	End=37.89	_	_	_	_
21-0	BOI060	21	21	0	qualche	qualche	_	_	_	_	_	linguistic	_	none	_	Begin=37.89	_	_	_	_
21-1	BOI060	21	21	1	posto	posto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-2	BOI060	21	21	2	sperduto	sperduto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-3	BOI060	21	21	3	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-4	BOI060	21	21	4	mezzo	mezzo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-5	BOI060	21	21	5	al	al	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-6	BOI060	21	21	6	niente	niente	_	_	_	_	_	linguistic	_	none	_	End=40.37	_	_	_	_
22-0	BOR018	22	22	0	bello	bello	_	_	_	_	_	linguistic	_	none	_	Begin=41.07|End=41.6	_	_	_	_
23-0	BOI060	23	23	0	ehm:	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=41.63|End=42.759	2x1	_	_	_
24-0	BOI060	24	24	0	dove	dove	_	_	_	_	_	linguistic	_	none	_	Begin=42.76	_	_	_	_
24-1	BOI060	24	24	1	andarci	andarci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-2	BOI060	24	24	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-3	BOI060	24	24	3	vivere	vivere	_	_	_	_	_	linguistic	_	none	_	End=43.82	_	_	_	_
