token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOI010	0	dai	dai	linguistic	none	_	Begin=0.78|End=1.162	_	_	_	_
1-0	BOR001	1	okay	okay	linguistic	none	_	Begin=1.32	_	_	_	_
1-1	BOR001	1	va	va	linguistic	none	_	_	_	_	_	_
1-2	BOR001	1	bene	bene	linguistic	none	_	_	_	_	_	_
1-3	BOR001	1	ho	ho	linguistic	none	_	_	_	_	_	_
1-4	BOR001	1	fatto	fatto	linguistic	none	_	_	_	_	_	_
1-5	BOR001	1	partire	partire	linguistic	none	_	End=2.506	_	_	_	_
2-0	BOR001	2	>allora<	allora	linguistic	none	_	Begin=3.08	_	Fast=0-6	_	_
2-1	BOR001	2	VOi	voi	linguistic	none	Volume=High	_	_	_	_	_
2-2	BOR001	2	quanti	quanti	linguistic	none	_	_	_	_	_	_
2-3	BOR001	2	an~	an~	linguistic	none	Interrupted=Yes	_	_	_	_	_
2-4	BOR001	2	da	da	linguistic	none	_	_	_	_	_	_
2-5	BOR001	2	quanti	quanti	linguistic	none	_	_	_	_	_	_
2-6	BOR001	2	è	è	linguistic	none	_	_	_	_	_	_
2-7	BOR001	2	che:	che	linguistic	none	_	End=5.489	2x1	_	_	_
3-0	BOI009	3	s[iamo	siamo	linguistic	none	_	Begin=5.96	_	_	_	1-5(0)
3-1	BOI009	3	venuti]	venuti	linguistic	none	_	_	_	_	_	0-6(0)
3-2	BOI009	3	a	a	linguistic	none	_	_	_	_	_	_
3-3	BOI009	3	abitare	abitare	linguistic	none	_	_	_	_	_	_
3-4	BOI009	3	qui	qui	linguistic	none	_	_	_	_	_	_
3-5	BOI009	3	nel	nel	linguistic	none	_	_	_	_	_	_
3-6	BOI009	3	sessantanove	sessantanove	linguistic	none	_	End=8.371	_	_	_	_
4-0	BOR001	4	[vivete	vivete	linguistic	none	_	Begin=6.025	_	_	_	0-6(0)
4-1	BOR001	4	qua]	qua	linguistic	none	_	End=6.797	_	_	_	0-3(0)
5-0	BOI009	5	in:	in	linguistic	none	_	Begin=9.065	1x1	_	_	_
5-1	BOI009	5	[marzo]	marzo	linguistic	none	_	End=9.945	_	_	_	0-5(1)
6-0	BOR001	6	[okay]	okay	linguistic	none	_	Begin=9.375|End=9.96	_	_	_	0-4(1)
7-0	BOI009	7	il	il	linguistic	none	_	Begin=10.905	_	_	_	_
7-1	BOI009	7	giorno	giorno	linguistic	none	_	_	_	_	_	_
7-2	BOI009	7	di	di	linguistic	none	_	_	_	_	_	_
7-3	BOI009	7	san	san	linguistic	none	_	_	_	_	_	_
7-4	BOI009	7	giuseppe	giuseppe	linguistic	none	_	End=12.389	_	_	_	_
8-0	BOR001	8	okay	okay	linguistic	none	_	Begin=13.317	_	_	_	_
8-1	BOR001	8	E:	e	linguistic	none	Volume=High	_	0x1	_	_	_
8-2	BOR001	8	e:hm	ehm	linguistic	none	_	_	0x1	_	_	_
8-3	BOR001	8	av~	av~	linguistic	none	Interrupted=Yes	_	_	_	_	_
8-4	BOR001	8	sempre:	sempre	linguistic	none	_	_	5x1	_	_	_
8-5	BOR001	8	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
8-6	BOR001	8	in	in	linguistic	none	_	_	_	_	_	_
8-7	BOR001	8	questo	questo	linguistic	none	_	_	_	_	_	_
8-8	BOR001	8	quar[tiere]?	quartiere	linguistic	none	Intonation=Rising	End=17.851	_	_	_	4-9(2)
9-0	BOI010	9	[no]	no	linguistic	none	_	Begin=17.449	_	_	_	0-2(2)
9-1	BOI010	9	i[n	in	linguistic	none	_	_	_	_	_	1-2(3)
9-2	BOI010	9	vi]a	via	linguistic	none	_	_	_	_	_	0-2(3)
9-3	BOI010	9	in	in	linguistic	none	_	_	_	_	_	_
9-4	BOI010	9	via:	via	linguistic	none	_	_	2x1	_	_	_
9-5	BOI010	9	m:h	mh	linguistic	none	_	End=19.402	0x1	_	_	_
10-0	BOI009	10	[n:o]	no	linguistic	none	_	Begin=17.879|End=18.25	0x1	_	_	0-2(3)
11-0	BOI009	11	via	via	linguistic	none	_	Begin=19.422	_	_	_	_
11-1	BOI009	11	bever[ara]	beverara	linguistic	none	_	End=20.253	_	_	_	5-8(4)
12-0	BOI010	12	[bev]erara	beverara	linguistic	none	_	Begin=20.042	_	_	_	0-3(4)
