token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BOR003	0	<okay>	okay	linguistic	none	_	Begin=1.35|End=2.0	_	Slow=0-4	_	_
1-0	BOR003	1	okay	okay	linguistic	none	_	Begin=3.89|End=4.39	_	_	_	_
2-0	BOR003	2	allora	allora	linguistic	none	_	Begin=4.82|End=5.34	_	_	_	_
3-0	BOR003	3	innanzitutto	innanzitutto	linguistic	none	_	Begin=5.42|End=6.27	_	_	_	_
4-0	BOR003	4	vi	vi	linguistic	none	_	Begin=6.49	_	_	_	_
4-1	BOR003	4	chiedo	chiedo	linguistic	none	_	End=7.086	_	_	_	_
5-0	BOR003	5	in	in	linguistic	none	_	Begin=7.21	_	_	_	_
5-1	BOR003	5	quale	quale	linguistic	none	_	End=7.81	_	_	_	_
6-0	BOR003	6	zona	zona	linguistic	none	_	Begin=7.95	_	_	_	_
6-1	BOR003	6	di	di	linguistic	none	_	_	_	_	_	_
6-2	BOR003	6	bologna	bologna	linguistic	none	_	_	_	_	_	_
6-3	BOR003	6	vivete	vivete	linguistic	none	_	End=9.461	_	_	_	_
7-0	BOI007	7	quartiere	quartiere	linguistic	none	_	Begin=10.74|End=11.4	_	_	_	_
8-0	BOR003	8	in	in	linguistic	none	_	Begin=11.45	_	_	_	_
8-1	BOR003	8	quale	quale	linguistic	none	_	_	_	_	_	_
8-2	BOR003	8	quar[tiere]	quartiere	linguistic	none	_	End=12.21	_	_	_	4-9(0)
9-0	BOI008	9	[xx]	x	unknown	none	_	Begin=11.87|End=12.4	_	_	_	0-2(0)
10-0	BOI007	10	[qua]rtiere	quartiere	linguistic	none	_	Begin=12.3|End=12.91	_	_	_	0-3(1)
11-0	BOI007	11	s:avena	savena	linguistic	none	_	Begin=12.98|End=13.71	0x1	_	_	_
12-0	BOR003	12	oka:y	okay	linguistic	none	_	Begin=13.95|End=14.6	2x1	_	_	_
13-0	BOR003	13	com'	com'	linguistic	none	SpaceAfter=No	Begin=14.84	_	_	_	_
13-1	BOR003	13	è	è	linguistic	none	_	_	_	_	_	_
13-2	BOR003	13	come	come	linguistic	none	_	_	_	_	_	_
13-3	BOR003	13	zona?	zona	linguistic	none	Intonation=Rising	End=15.96	_	_	_	_
14-0	BOR003	14	come	come	linguistic	none	_	Begin=16.14	_	_	_	_
14-1	BOR003	14	la	la	linguistic	none	_	_	_	_	_	_
14-2	BOR003	14	trova[te]?	trovate	linguistic	none	Intonation=Rising	End=17.21	_	_	_	5-7(2)
15-0	BOI007	15	[molto]	molto	linguistic	none	_	Begin=16.9	_	_	_	0-5(2)
15-1	BOI007	15	ve:rde	verde	linguistic	none	_	End=17.8	1x1	_	_	_
16-0	BOI008	16	[e	e	linguistic	none	_	Begin=18.66	_	_	_	0-1(3)
16-1	BOI008	16	io	io	linguistic	none	_	_	_	_	_	0-2(3)
16-2	BOI008	16	non	non	linguistic	none	_	_	_	_	_	0-3(3)
16-3	BOI008	16	parlo	parlo	linguistic	none	_	_	_	_	_	0-5(3)
16-4	BOI008	16	scusa]	scusa	linguistic	none	_	End=19.81	_	_	_	0-5(3)
17-0	BOI007	17	[mo	mo	linguistic	none	_	Begin=18.7	_	_	_	0-2(3)
17-1	BOI007	17	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(3)
17-2	BOI007	17	è	è	linguistic	none	_	_	_	_	_	0-1(3)
17-3	BOI007	17	anche	anche	linguistic	none	_	_	_	_	_	0-5(3)
17-4	BOI007	17	quella]	quella	linguistic	none	_	End=19.76	_	_	_	0-6(3)
18-0	BOI007	18	eh	eh	linguistic	none	_	Begin=20.13	_	_	_	_
18-1	BOI007	18	uno	uno	linguistic	none	_	_	_	_	_	_
18-2	BOI007	18	alla	alla	linguistic	none	_	_	_	_	_	_
18-3	BOI007	18	volta	volta	linguistic	none	_	End=21.2	_	_	_	_
19-0	BOR003	19	((ride))	((ride))	nonverbalbehavior	none	_	Begin=21.3|End=21.61	_	_	_	_
20-0	BOI007	20	molto	molto	linguistic	none	_	Begin=22.68	_	_	_	_
20-1	BOI007	20	verde	verde	linguistic	none	_	End=23.55	_	_	_	_
21-0	BOI007	21	molto	molto	linguistic	none	_	Begin=23.62	_	_	_	_
21-1	BOI007	21	tranqui:lla	tranquilla	linguistic	none	_	_	6x1	_	_	_
21-2	BOI007	21	non	non	linguistic	none	_	_	_	_	_	_
21-3	BOI007	21	ci	ci	linguistic	none	_	_	_	_	_	_
21-4	BOI007	21	sono	sono	linguistic	none	_	_	_	_	_	_
21-5	BOI007	21	insediamenti	insediamenti	linguistic	none	_	_	_	_	_	_
21-6	BOI007	21	industriali	industriali	linguistic	none	_	_	_	_	_	_
21-7	BOI007	21	per	per	linguistic	none	_	_	_	_	_	_
21-8	BOI007	21	fortuna	fortuna	linguistic	none	_	_	_	_	_	_
21-9	BOI007	21	per	per	linguistic	none	_	_	_	_	_	_
21-10	BOI007	21	cui	cui	linguistic	none	_	_	_	_	_	_
21-11	BOI007	21	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
21-12	BOI007	21	a:ria	aria	linguistic	none	_	_	0x1	_	_	_
21-13	BOI007	21	è	è	linguistic	none	_	_	_	_	_	_
21-14	BOI007	21	migliore	migliore	linguistic	none	_	_	_	_	_	_
21-15	BOI007	21	rispetto	rispetto	linguistic	none	_	_	_	_	_	_
21-16	BOI007	21	ad	ad	linguistic	none	_	_	_	_	_	_
21-17	BOI007	21	altre	altre	linguistic	none	_	_	_	_	_	_
21-18	BOI007	21	zone	zone	linguistic	none	_	_	_	_	_	_
21-19	BOI007	21	della	della	linguistic	none	_	_	_	_	_	_
21-20	BOI007	21	città	città	linguistic	none	_	End=31.243	_	_	_	_
22-0	BOR003	22	mhmh	mhmh	linguistic	none	_	Begin=31.3|End=31.75	_	_	_	_
23-0	BOI007	23	siamo	siamo	linguistic	none	_	Begin=31.87	_	_	_	_
23-1	BOI007	23	verso:	verso	linguistic	none	_	End=34.2	4x1	_	_	_
24-0	BOI007	24	diciamo:	diciamo	linguistic	none	_	Begin=34.71|End=35.56	6x1	_	_	_
25-0	BOI007	25	imola	imola	linguistic	none	_	Begin=36.0|End=36.582	_	_	_	_
26-0	BOI007	26	verso	verso	linguistic	none	_	Begin=37.23	_	_	_	_
26-1	BOI007	26	il	il	linguistic	none	_	_	_	_	_	_
26-2	BOI007	26	mare	mare	linguistic	none	_	End=38.06	_	_	_	_
27-0	BOR003	27	mh	mh	linguistic	none	_	Begin=38.06|End=38.51	_	_	_	_
28-0	BOR003	28	e:	e	linguistic	none	_	Begin=38.86	0x1	_	_	_
28-1	BOR003	28	negli	negli	linguistic	none	_	_	_	_	_	_
28-2	BOR003	28	anni	anni	linguistic	none	_	_	_	_	_	_
28-3	BOR003	28	com'	com'	linguistic	none	SpaceAfter=No	_	_	_	_	_
28-4	BOR003	28	è	è	linguistic	none	_	_	_	_	_	_
28-5	BOR003	28	cambiato	cambiato	linguistic	none	_	End=40.82	_	_	_	_
29-0	BOI008	29	beh	beh	linguistic	none	_	Begin=41.61	_	_	_	_
29-1	BOI008	29	è	è	linguistic	none	_	_	_	_	_	_
29-2	BOI008	29	cambiata	cambiata	linguistic	none	_	_	_	_	_	_
29-3	BOI008	29	molto	molto	linguistic	none	_	_	_	_	_	_
29-4	BOI008	29	in	in	linguistic	none	_	_	_	_	_	_
29-5	BOI008	29	be:ne	bene	linguistic	none	_	_	1x1	_	_	_
29-6	BOI008	29	perché	perché	linguistic	none	_	_	_	_	_	_
29-7	BOI008	29	si	si	linguistic	none	_	_	_	_	_	_
29-8	BOI008	29	è	è	linguistic	none	_	_	_	_	_	_
29-9	BOI008	29	sviluppa:ta	sviluppata	linguistic	none	_	End=44.49	7x1	_	_	_
30-0	BOI008	30	ci	ci	linguistic	none	_	Begin=45.23	_	_	_	_
30-1	BOI008	30	son	son	linguistic	none	_	_	_	_	_	_
30-2	BOI008	30	molte:	molte	linguistic	none	_	_	4x1	_	_	_
30-3	BOI008	30	molti	molti	linguistic	none	_	_	_	_	_	_
30-4	BOI008	30	insediamenti	insediamenti	linguistic	none	_	_	_	_	_	_
30-5	BOI008	30	di	di	linguistic	none	_	_	_	_	_	_
30-6	BOI008	30	di	di	linguistic	none	_	_	_	_	_	_
30-7	BOI008	30	cittadini	cittadini	linguistic	none	_	End=48.831	_	_	_	_
31-0	BOI008	31	>direi<	direi	linguistic	none	_	Begin=49.77|End=50.139	_	Fast=0-5	_	_
32-0	BOR003	32	migliorato	migliorato	linguistic	none	_	Begin=51.39|End=52.115	_	_	_	_
33-0	BOI008	33	è	è	linguistic	none	_	Begin=52.115	_	_	_	_
33-1	BOI008	33	una	una	linguistic	none	_	_	_	_	_	_
33-2	BOI008	33	zona:	zona	linguistic	none	_	_	3x1	_	_	_
33-3	BOI008	33	molto	molto	linguistic	none	_	_	_	_	_	_
33-4	BOI008	33	a	a	linguistic	none	_	_	_	_	_	_
33-5	BOI008	33	pos[to]	posto	linguistic	none	_	End=53.74	_	_	_	3-5(4)
34-0	BOI007	34	[un	un	linguistic	none	_	Begin=53.56	_	_	_	0-2(4)
34-1	BOI007	34	quar]tiere	quartiere	linguistic	none	_	_	_	_	_	0-4(4)
34-2	BOI007	34	nuovo	nuovo	linguistic	none	_	End=54.493	_	_	_	_
35-0	BOR003	35	mhmh	mhmh	linguistic	none	_	Begin=54.493|End=54.93	_	_	_	_
36-0	BOI007	36	nuovo	nuovo	linguistic	none	_	Begin=55.15|End=55.61	_	_	_	_
